top_n,permutation,theme,random_count,random_fraction
100,316,mitochondrial_function,4,0.04
100,316,oxidative_phosphorylation,4,0.04
100,316,pancreatic_development,3,0.03
100,316,lipid_metabolism,0,0.0
100,316,known_t2d_gwas_or_monogenic,7,0.07
100,317,insulin_signalling,0,0.0
100,317,glucose_metabolism,0,0.0
100,317,beta_cell_biology,4,0.04
100,317,mitochondrial_function,1,0.01
100,317,oxidative_phosphorylation,1,0.01
100,317,pancreatic_development,2,0.02
100,317,lipid_metabolism,1,0.01
100,317,known_t2d_gwas_or_monogenic,4,0.04
100,318,insulin_signalling,1,0.01
100,318,glucose_metabolism,1,0.01
100,318,beta_cell_biology,3,0.03
100,318,mitochondrial_function,2,0.02
100,318,oxidative_phosphorylation,2,0.02
100,318,pancreatic_development,2,0.02
100,318,lipid_metabolism,0,0.0
100,318,known_t2d_gwas_or_monogenic,5,0.05
100,319,insulin_signalling,0,0.0
100,319,glucose_metabolism,2,0.02
100,319,beta_cell_biology,4,0.04
100,319,mitochondrial_function,2,0.02
100,319,oxidative_phosphorylation,2,0.02
100,319,pancreatic_development,1,0.01
100,319,lipid_metabolism,1,0.01
100,319,known_t2d_gwas_or_monogenic,6,0.06
100,320,insulin_signalling,0,0.0
100,320,glucose_metabolism,0,0.0
100,320,beta_cell_biology,3,0.03
100,320,mitochondrial_function,4,0.04
100,320,oxidative_phosphorylation,4,0.04
100,320,pancreatic_development,0,0.0
100,320,lipid_metabolism,0,0.0
100,320,known_t2d_gwas_or_monogenic,3,0.03
100,321,insulin_signalling,1,0.01
100,321,glucose_metabolism,1,0.01
100,321,beta_cell_biology,3,0.03
100,321,mitochondrial_function,6,0.06
100,321,oxidative_phosphorylation,6,0.06
100,321,pancreatic_development,1,0.01
100,321,lipid_metabolism,1,0.01
100,321,known_t2d_gwas_or_monogenic,5,0.05
100,322,insulin_signalling,1,0.01
100,322,glucose_metabolism,1,0.01
100,322,beta_cell_biology,2,0.02
100,322,mitochondrial_function,4,0.04
100,322,oxidative_phosphorylation,4,0.04
100,322,pancreatic_development,1,0.01
100,322,lipid_metabolism,1,0.01
100,322,known_t2d_gwas_or_monogenic,5,0.05
100,323,insulin_signalling,0,0.0
100,323,glucose_metabolism,1,0.01
100,323,beta_cell_biology,3,0.03
100,323,mitochondrial_function,6,0.06
100,323,oxidative_phosphorylation,6,0.06
100,323,pancreatic_development,2,0.02
100,323,lipid_metabolism,1,0.01
100,323,known_t2d_gwas_or_monogenic,4,0.04
100,324,insulin_signalling,0,0.0
100,324,glucose_metabolism,0,0.0
100,324,beta_cell_biology,2,0.02
100,324,mitochondrial_function,3,0.03
100,324,oxidative_phosphorylation,3,0.03
100,324,pancreatic_development,0,0.0
100,324,lipid_metabolism,0,0.0
100,324,known_t2d_gwas_or_monogenic,3,0.03
100,325,insulin_signalling,1,0.01
100,325,glucose_metabolism,2,0.02
100,325,beta_cell_biology,2,0.02
100,325,mitochondrial_function,5,0.05
100,325,oxidative_phosphorylation,5,0.05
100,325,pancreatic_development,0,0.0
100,325,lipid_metabolism,0,0.0
100,325,known_t2d_gwas_or_monogenic,4,0.04
100,326,insulin_signalling,0,0.0
100,326,glucose_metabolism,1,0.01
100,326,beta_cell_biology,3,0.03
100,326,mitochondrial_function,7,0.07
100,326,oxidative_phosphorylation,7,0.07
100,326,pancreatic_development,2,0.02
100,326,lipid_metabolism,0,0.0
100,326,known_t2d_gwas_or_monogenic,4,0.04
100,327,insulin_signalling,0,0.0
100,327,glucose_metabolism,1,0.01
100,327,beta_cell_biology,3,0.03
100,327,mitochondrial_function,5,0.05
100,327,oxidative_phosphorylation,5,0.05
100,327,pancreatic_development,1,0.01
100,327,lipid_metabolism,0,0.0
100,327,known_t2d_gwas_or_monogenic,4,0.04
100,328,insulin_signalling,0,0.0
100,328,glucose_metabolism,1,0.01
100,328,beta_cell_biology,2,0.02
100,328,mitochondrial_function,4,0.04
100,328,oxidative_phosphorylation,4,0.04
100,328,pancreatic_development,1,0.01
100,328,lipid_metabolism,1,0.01
100,328,known_t2d_gwas_or_monogenic,3,0.03
100,329,insulin_signalling,0,0.0
100,329,glucose_metabolism,0,0.0
100,329,beta_cell_biology,5,0.05
100,329,mitochondrial_function,1,0.01
100,329,oxidative_phosphorylation,1,0.01
100,329,pancreatic_development,2,0.02
100,329,lipid_metabolism,1,0.01
100,329,known_t2d_gwas_or_monogenic,5,0.05
100,330,insulin_signalling,0,0.0
100,330,glucose_metabolism,1,0.01
100,330,beta_cell_biology,3,0.03
100,330,mitochondrial_function,4,0.04
100,330,oxidative_phosphorylation,4,0.04
100,330,pancreatic_development,2,0.02
100,330,lipid_metabolism,1,0.01
100,330,known_t2d_gwas_or_monogenic,5,0.05
100,331,insulin_signalling,0,0.0
100,331,glucose_metabolism,1,0.01
100,331,beta_cell_biology,4,0.04
100,331,mitochondrial_function,2,0.02
100,331,oxidative_phosphorylation,2,0.02
100,331,pancreatic_development,2,0.02
100,331,lipid_metabolism,0,0.0
100,331,known_t2d_gwas_or_monogenic,6,0.06
100,332,insulin_signalling,0,0.0
100,332,glucose_metabolism,0,0.0
100,332,beta_cell_biology,1,0.01
100,332,mitochondrial_function,4,0.04
100,332,oxidative_phosphorylation,4,0.04
100,332,pancreatic_development,0,0.0
100,332,lipid_metabolism,0,0.0
100,332,known_t2d_gwas_or_monogenic,2,0.02
100,333,insulin_signalling,0,0.0
100,333,glucose_metabolism,1,0.01
100,333,beta_cell_biology,3,0.03
100,333,mitochondrial_function,3,0.03
100,333,oxidative_phosphorylation,3,0.03
100,333,pancreatic_development,1,0.01
100,333,lipid_metabolism,1,0.01
100,333,known_t2d_gwas_or_monogenic,4,0.04
100,334,insulin_signalling,0,0.0
100,334,glucose_metabolism,1,0.01
100,334,beta_cell_biology,4,0.04
100,334,mitochondrial_function,2,0.02
100,334,oxidative_phosphorylation,2,0.02
100,334,pancreatic_development,2,0.02
100,334,lipid_metabolism,0,0.0
100,334,known_t2d_gwas_or_monogenic,5,0.05
100,335,insulin_signalling,0,0.0
100,335,glucose_metabolism,1,0.01
100,335,beta_cell_biology,2,0.02
100,335,mitochondrial_function,4,0.04
100,335,oxidative_phosphorylation,4,0.04
100,335,pancreatic_development,1,0.01
100,335,lipid_metabolism,1,0.01
100,335,known_t2d_gwas_or_monogenic,4,0.04
100,336,insulin_signalling,0,0.0
100,336,glucose_metabolism,1,0.01
100,336,beta_cell_biology,2,0.02
100,336,mitochondrial_function,6,0.06
100,336,oxidative_phosphorylation,6,0.06
100,336,pancreatic_development,0,0.0
100,336,lipid_metabolism,0,0.0
100,336,known_t2d_gwas_or_monogenic,4,0.04
100,337,insulin_signalling,1,0.01
100,337,glucose_metabolism,0,0.0
100,337,beta_cell_biology,1,0.01
100,337,mitochondrial_function,6,0.06
100,337,oxidative_phosphorylation,6,0.06
100,337,pancreatic_development,0,0.0
100,337,lipid_metabolism,0,0.0
100,337,known_t2d_gwas_or_monogenic,4,0.04
100,338,insulin_signalling,0,0.0
100,338,glucose_metabolism,0,0.0
100,338,beta_cell_biology,3,0.03
100,338,mitochondrial_function,5,0.05
100,338,oxidative_phosphorylation,5,0.05
100,338,pancreatic_development,1,0.01
100,338,lipid_metabolism,1,0.01
100,338,known_t2d_gwas_or_monogenic,5,0.05
100,339,insulin_signalling,0,0.0
100,339,glucose_metabolism,3,0.03
100,339,beta_cell_biology,3,0.03
100,339,mitochondrial_function,3,0.03
100,339,oxidative_phosphorylation,3,0.03
100,339,pancreatic_development,1,0.01
100,339,lipid_metabolism,0,0.0
100,339,known_t2d_gwas_or_monogenic,6,0.06
100,340,insulin_signalling,1,0.01
100,340,glucose_metabolism,1,0.01
100,340,beta_cell_biology,3,0.03
100,340,mitochondrial_function,1,0.01
100,340,oxidative_phosphorylation,1,0.01
100,340,pancreatic_development,2,0.02
100,340,lipid_metabolism,0,0.0
100,340,known_t2d_gwas_or_monogenic,7,0.07
100,341,insulin_signalling,1,0.01
100,341,glucose_metabolism,3,0.03
100,341,beta_cell_biology,3,0.03
100,341,mitochondrial_function,3,0.03
100,341,oxidative_phosphorylation,3,0.03
100,341,pancreatic_development,3,0.03
100,341,lipid_metabolism,0,0.0
100,341,known_t2d_gwas_or_monogenic,6,0.06
100,342,insulin_signalling,0,0.0
100,342,glucose_metabolism,3,0.03
100,342,beta_cell_biology,1,0.01
100,342,mitochondrial_function,4,0.04
100,342,oxidative_phosphorylation,4,0.04
100,342,pancreatic_development,0,0.0
100,342,lipid_metabolism,1,0.01
100,342,known_t2d_gwas_or_monogenic,4,0.04
100,343,insulin_signalling,1,0.01
100,343,glucose_metabolism,1,0.01
100,343,beta_cell_biology,3,0.03
100,343,mitochondrial_function,3,0.03
100,343,oxidative_phosphorylation,3,0.03
100,343,pancreatic_development,1,0.01
100,343,lipid_metabolism,0,0.0
100,343,known_t2d_gwas_or_monogenic,5,0.05
100,344,insulin_signalling,0,0.0
100,344,glucose_metabolism,1,0.01
100,344,beta_cell_biology,5,0.05
100,344,mitochondrial_function,2,0.02
100,344,oxidative_phosphorylation,2,0.02
100,344,pancreatic_development,2,0.02
100,344,lipid_metabolism,0,0.0
100,344,known_t2d_gwas_or_monogenic,6,0.06
100,345,insulin_signalling,1,0.01
100,345,glucose_metabolism,1,0.01
100,345,beta_cell_biology,2,0.02
100,345,mitochondrial_function,4,0.04
100,345,oxidative_phosphorylation,4,0.04
100,345,pancreatic_development,1,0.01
100,345,lipid_metabolism,0,0.0
100,345,known_t2d_gwas_or_monogenic,4,0.04
100,346,insulin_signalling,1,0.01
100,346,glucose_metabolism,2,0.02
100,346,beta_cell_biology,3,0.03
100,346,mitochondrial_function,3,0.03
100,346,oxidative_phosphorylation,3,0.03
100,346,pancreatic_development,1,0.01
100,346,lipid_metabolism,0,0.0
100,346,known_t2d_gwas_or_monogenic,5,0.05
100,347,insulin_signalling,0,0.0
100,347,glucose_metabolism,0,0.0
100,347,beta_cell_biology,5,0.05
100,347,mitochondrial_function,4,0.04
100,347,oxidative_phosphorylation,4,0.04
100,347,pancreatic_development,2,0.02
100,347,lipid_metabolism,1,0.01
100,347,known_t2d_gwas_or_monogenic,6,0.06
100,348,insulin_signalling,1,0.01
100,348,glucose_metabolism,0,0.0
100,348,beta_cell_biology,3,0.03
100,348,mitochondrial_function,3,0.03
100,348,oxidative_phosphorylation,3,0.03
100,348,pancreatic_development,2,0.02
100,348,lipid_metabolism,0,0.0
100,348,known_t2d_gwas_or_monogenic,5,0.05
100,349,insulin_signalling,0,0.0
100,349,glucose_metabolism,1,0.01
100,349,beta_cell_biology,3,0.03
100,349,mitochondrial_function,3,0.03
100,349,oxidative_phosphorylation,3,0.03
100,349,pancreatic_development,2,0.02
100,349,lipid_metabolism,0,0.0
100,349,known_t2d_gwas_or_monogenic,5,0.05
100,350,insulin_signalling,1,0.01
100,350,glucose_metabolism,2,0.02
100,350,beta_cell_biology,4,0.04
100,350,mitochondrial_function,3,0.03
100,350,oxidative_phosphorylation,3,0.03
100,350,pancreatic_development,1,0.01
100,350,lipid_metabolism,0,0.0
100,350,known_t2d_gwas_or_monogenic,8,0.08
100,351,insulin_signalling,0,0.0
100,351,glucose_metabolism,2,0.02
100,351,beta_cell_biology,5,0.05
100,351,mitochondrial_function,4,0.04
100,351,oxidative_phosphorylation,4,0.04
100,351,pancreatic_development,1,0.01
100,351,lipid_metabolism,0,0.0
100,351,known_t2d_gwas_or_monogenic,7,0.07
100,352,insulin_signalling,1,0.01
100,352,glucose_metabolism,1,0.01
100,352,beta_cell_biology,3,0.03
100,352,mitochondrial_function,3,0.03
100,352,oxidative_phosphorylation,3,0.03
100,352,pancreatic_development,1,0.01
100,352,lipid_metabolism,0,0.0
100,352,known_t2d_gwas_or_monogenic,5,0.05
100,353,insulin_signalling,1,0.01
100,353,glucose_metabolism,0,0.0
100,353,beta_cell_biology,3,0.03
100,353,mitochondrial_function,2,0.02
100,353,oxidative_phosphorylation,2,0.02
100,353,pancreatic_development,1,0.01
100,353,lipid_metabolism,1,0.01
100,353,known_t2d_gwas_or_monogenic,6,0.06
100,354,insulin_signalling,0,0.0
100,354,glucose_metabolism,0,0.0
100,354,beta_cell_biology,3,0.03
100,354,mitochondrial_function,3,0.03
100,354,oxidative_phosphorylation,3,0.03
100,354,pancreatic_development,1,0.01
100,354,lipid_metabolism,0,0.0
100,354,known_t2d_gwas_or_monogenic,5,0.05
100,355,insulin_signalling,1,0.01
100,355,glucose_metabolism,2,0.02
100,355,beta_cell_biology,6,0.06
100,355,mitochondrial_function,4,0.04
100,355,oxidative_phosphorylation,4,0.04
100,355,pancreatic_development,2,0.02
100,355,lipid_metabolism,0,0.0
100,355,known_t2d_gwas_or_monogenic,9,0.09
100,356,insulin_signalling,0,0.0
100,356,glucose_metabolism,0,0.0
100,356,beta_cell_biology,2,0.02
100,356,mitochondrial_function,5,0.05
100,356,oxidative_phosphorylation,5,0.05
100,356,pancreatic_development,2,0.02
100,356,lipid_metabolism,0,0.0
100,356,known_t2d_gwas_or_monogenic,3,0.03
100,357,insulin_signalling,1,0.01
100,357,glucose_metabolism,1,0.01
100,357,beta_cell_biology,3,0.03
100,357,mitochondrial_function,5,0.05
100,357,oxidative_phosphorylation,5,0.05
100,357,pancreatic_development,0,0.0
100,357,lipid_metabolism,0,0.0
100,357,known_t2d_gwas_or_monogenic,6,0.06
100,358,insulin_signalling,0,0.0
100,358,glucose_metabolism,0,0.0
100,358,beta_cell_biology,4,0.04
100,358,mitochondrial_function,4,0.04
100,358,oxidative_phosphorylation,4,0.04
100,358,pancreatic_development,2,0.02
100,358,lipid_metabolism,1,0.01
100,358,known_t2d_gwas_or_monogenic,4,0.04
100,359,insulin_signalling,1,0.01
100,359,glucose_metabolism,3,0.03
100,359,beta_cell_biology,3,0.03
100,359,mitochondrial_function,2,0.02
100,359,oxidative_phosphorylation,2,0.02
100,359,pancreatic_development,2,0.02
100,359,lipid_metabolism,0,0.0
100,359,known_t2d_gwas_or_monogenic,8,0.08
100,360,insulin_signalling,0,0.0
100,360,glucose_metabolism,1,0.01
100,360,beta_cell_biology,4,0.04
100,360,mitochondrial_function,3,0.03
100,360,oxidative_phosphorylation,3,0.03
100,360,pancreatic_development,2,0.02
100,360,lipid_metabolism,0,0.0
100,360,known_t2d_gwas_or_monogenic,5,0.05
100,361,insulin_signalling,0,0.0
100,361,glucose_metabolism,1,0.01
100,361,beta_cell_biology,2,0.02
100,361,mitochondrial_function,2,0.02
100,361,oxidative_phosphorylation,2,0.02
100,361,pancreatic_development,1,0.01
100,361,lipid_metabolism,1,0.01
100,361,known_t2d_gwas_or_monogenic,4,0.04
100,362,insulin_signalling,0,0.0
100,362,glucose_metabolism,1,0.01
100,362,beta_cell_biology,4,0.04
100,362,mitochondrial_function,3,0.03
100,362,oxidative_phosphorylation,3,0.03
100,362,pancreatic_development,2,0.02
100,362,lipid_metabolism,0,0.0
100,362,known_t2d_gwas_or_monogenic,6,0.06
100,363,insulin_signalling,0,0.0
100,363,glucose_metabolism,2,0.02
100,363,beta_cell_biology,2,0.02
100,363,mitochondrial_function,4,0.04
100,363,oxidative_phosphorylation,4,0.04
100,363,pancreatic_development,1,0.01
100,363,lipid_metabolism,1,0.01
100,363,known_t2d_gwas_or_monogenic,5,0.05
100,364,insulin_signalling,0,0.0
100,364,glucose_metabolism,0,0.0
100,364,beta_cell_biology,5,0.05
100,364,mitochondrial_function,6,0.06
100,364,oxidative_phosphorylation,6,0.06
100,364,pancreatic_development,3,0.03
100,364,lipid_metabolism,1,0.01
100,364,known_t2d_gwas_or_monogenic,5,0.05
100,365,insulin_signalling,1,0.01
100,365,glucose_metabolism,1,0.01
100,365,beta_cell_biology,5,0.05
100,365,mitochondrial_function,4,0.04
100,365,oxidative_phosphorylation,4,0.04
100,365,pancreatic_development,2,0.02
100,365,lipid_metabolism,0,0.0
100,365,known_t2d_gwas_or_monogenic,8,0.08
100,366,insulin_signalling,1,0.01
100,366,glucose_metabolism,1,0.01
100,366,beta_cell_biology,6,0.06
100,366,mitochondrial_function,4,0.04
100,366,oxidative_phosphorylation,4,0.04
100,366,pancreatic_development,4,0.04
100,366,lipid_metabolism,0,0.0
100,366,known_t2d_gwas_or_monogenic,9,0.09
100,367,insulin_signalling,1,0.01
100,367,glucose_metabolism,2,0.02
100,367,beta_cell_biology,0,0.0
100,367,mitochondrial_function,5,0.05
100,367,oxidative_phosphorylation,5,0.05
100,367,pancreatic_development,0,0.0
100,367,lipid_metabolism,0,0.0
100,367,known_t2d_gwas_or_monogenic,4,0.04
100,368,insulin_signalling,1,0.01
100,368,glucose_metabolism,1,0.01
100,368,beta_cell_biology,4,0.04
100,368,mitochondrial_function,3,0.03
100,368,oxidative_phosphorylation,3,0.03
100,368,pancreatic_development,1,0.01
100,368,lipid_metabolism,1,0.01
100,368,known_t2d_gwas_or_monogenic,6,0.06
100,369,insulin_signalling,1,0.01
100,369,glucose_metabolism,2,0.02
100,369,beta_cell_biology,4,0.04
100,369,mitochondrial_function,1,0.01
100,369,oxidative_phosphorylation,1,0.01
100,369,pancreatic_development,2,0.02
100,369,lipid_metabolism,1,0.01
100,369,known_t2d_gwas_or_monogenic,7,0.07
100,370,insulin_signalling,0,0.0
100,370,glucose_metabolism,2,0.02
100,370,beta_cell_biology,6,0.06
100,370,mitochondrial_function,4,0.04
100,370,oxidative_phosphorylation,4,0.04
100,370,pancreatic_development,3,0.03
100,370,lipid_metabolism,0,0.0
100,370,known_t2d_gwas_or_monogenic,8,0.08
100,371,insulin_signalling,0,0.0
100,371,glucose_metabolism,1,0.01
100,371,beta_cell_biology,2,0.02
100,371,mitochondrial_function,4,0.04
100,371,oxidative_phosphorylation,4,0.04
100,371,pancreatic_development,1,0.01
100,371,lipid_metabolism,0,0.0
100,371,known_t2d_gwas_or_monogenic,4,0.04
100,372,insulin_signalling,1,0.01
100,372,glucose_metabolism,2,0.02
100,372,beta_cell_biology,5,0.05
100,372,mitochondrial_function,2,0.02
100,372,oxidative_phosphorylation,2,0.02
100,372,pancreatic_development,2,0.02
100,372,lipid_metabolism,1,0.01
100,372,known_t2d_gwas_or_monogenic,8,0.08
100,373,insulin_signalling,0,0.0
100,373,glucose_metabolism,1,0.01
100,373,beta_cell_biology,5,0.05
100,373,mitochondrial_function,7,0.07
100,373,oxidative_phosphorylation,7,0.07
100,373,pancreatic_development,2,0.02
100,373,lipid_metabolism,0,0.0
100,373,known_t2d_gwas_or_monogenic,6,0.06
100,374,insulin_signalling,1,0.01
100,374,glucose_metabolism,0,0.0
100,374,beta_cell_biology,4,0.04
100,374,mitochondrial_function,2,0.02
100,374,oxidative_phosphorylation,2,0.02
100,374,pancreatic_development,2,0.02
100,374,lipid_metabolism,0,0.0
100,374,known_t2d_gwas_or_monogenic,6,0.06
100,375,insulin_signalling,1,0.01
100,375,glucose_metabolism,1,0.01
100,375,beta_cell_biology,4,0.04
100,375,mitochondrial_function,2,0.02
100,375,oxidative_phosphorylation,2,0.02
100,375,pancreatic_development,2,0.02
100,375,lipid_metabolism,0,0.0
100,375,known_t2d_gwas_or_monogenic,7,0.07
100,376,insulin_signalling,0,0.0
100,376,glucose_metabolism,2,0.02
100,376,beta_cell_biology,4,0.04
100,376,mitochondrial_function,4,0.04
100,376,oxidative_phosphorylation,4,0.04
100,376,pancreatic_development,3,0.03
100,376,lipid_metabolism,0,0.0
100,376,known_t2d_gwas_or_monogenic,5,0.05
100,377,insulin_signalling,0,0.0
100,377,glucose_metabolism,1,0.01
100,377,beta_cell_biology,2,0.02
100,377,mitochondrial_function,2,0.02
100,377,oxidative_phosphorylation,2,0.02
100,377,pancreatic_development,1,0.01
100,377,lipid_metabolism,0,0.0
100,377,known_t2d_gwas_or_monogenic,3,0.03
100,378,insulin_signalling,1,0.01
100,378,glucose_metabolism,1,0.01
100,378,beta_cell_biology,2,0.02
100,378,mitochondrial_function,1,0.01
100,378,oxidative_phosphorylation,1,0.01
100,378,pancreatic_development,1,0.01
100,378,lipid_metabolism,1,0.01
100,378,known_t2d_gwas_or_monogenic,5,0.05
100,379,insulin_signalling,1,0.01
100,379,glucose_metabolism,2,0.02
100,379,beta_cell_biology,4,0.04
100,379,mitochondrial_function,3,0.03
100,379,oxidative_phosphorylation,3,0.03
100,379,pancreatic_development,0,0.0
100,379,lipid_metabolism,0,0.0
100,379,known_t2d_gwas_or_monogenic,6,0.06
100,380,insulin_signalling,0,0.0
100,380,glucose_metabolism,2,0.02
100,380,beta_cell_biology,4,0.04
100,380,mitochondrial_function,3,0.03
100,380,oxidative_phosphorylation,3,0.03
100,380,pancreatic_development,1,0.01
100,380,lipid_metabolism,0,0.0
100,380,known_t2d_gwas_or_monogenic,7,0.07
100,381,insulin_signalling,0,0.0
100,381,glucose_metabolism,1,0.01
100,381,beta_cell_biology,4,0.04
100,381,mitochondrial_function,3,0.03
100,381,oxidative_phosphorylation,3,0.03
100,381,pancreatic_development,2,0.02
100,381,lipid_metabolism,0,0.0
100,381,known_t2d_gwas_or_monogenic,3,0.03
100,382,insulin_signalling,0,0.0
100,382,glucose_metabolism,1,0.01
100,382,beta_cell_biology,3,0.03
100,382,mitochondrial_function,7,0.07
100,382,oxidative_phosphorylation,7,0.07
100,382,pancreatic_development,1,0.01
100,382,lipid_metabolism,0,0.0
100,382,known_t2d_gwas_or_monogenic,3,0.03
100,383,insulin_signalling,0,0.0
100,383,glucose_metabolism,1,0.01
100,383,beta_cell_biology,3,0.03
100,383,mitochondrial_function,3,0.03
100,383,oxidative_phosphorylation,3,0.03
100,383,pancreatic_development,1,0.01
100,383,lipid_metabolism,1,0.01
100,383,known_t2d_gwas_or_monogenic,4,0.04
100,384,insulin_signalling,0,0.0
