sample_index,gene_symbol,true_label,mean_percentile_rank,sd_percentile_rank,mean_rank,best_rank,consensus_rank,external_sets_x,n_external_sets_x,is_external_supported,n_curated_pathways,curated_pathways,is_pathway_supported,n_external_sets_y,external_sets_y,n_external_sets,external_sets,relabel_audit_priority,external_evidence_strength,case_interpretation
729,SEPTIN9,0,0.39668,0.26329,1090.0,647,1125,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
572,PSTPIP1,0,0.39515,0.11288,1092.75,872,1126,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1707,PDILT,1,0.39474,0.13567,1093.5,737,1127,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
568,ANKIB1,0,0.39432,0.14903,1094.25,808,1128,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
80,POLR3A,0,0.39391,0.16561,1095.0,717,1129,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1601,ADGRG4,0,0.39335,0.14136,1096.0,889,1130,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
584,ZNF281,0,0.39238,0.15926,1097.75,837,1131,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
54,NDUFA3,1,0.39224,0.18469,1098.0,873,1132,Mitochondrial_OXPHOS_complex_I,1,False,1,Mitochondrial_complex_I_OXPHOS,True,1.0,Mitochondrial_OXPHOS_complex_I,0,,,,Current-positive low-rank / possible model miss
1193,RNF150,1,0.39183,0.14396,1098.75,860,1133,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
690,IFT52,0,0.39058,0.13063,1101.0,931,1134,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1199,CALY,1,0.38989,0.06579,1102.25,944,1135,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1023,TBL2,0,0.38934,0.08582,1103.25,900,1136,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1350,SHROOM1,0,0.38906,0.24697,1103.75,474,1137,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1553,CRISP1,1,0.38892,0.05929,1104.0,958,1138,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
696,RBBP6,1,0.38837,0.25354,1105.0,798,1139,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1044,RNLS,0,0.38837,0.2392,1105.0,522,1140,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
25,KCNG4,1,0.38795,0.15335,1105.75,879,1141,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1593,CENPW,0,0.38781,0.31067,1106.0,272,1142,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1145,ZNF709,0,0.38712,0.26398,1107.25,627,1143,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
547,ZNF268,0,0.3867,0.22226,1108.0,527,1144,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
178,U2AF1L4,0,0.38587,0.21835,1109.5,864,1145,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1714,PGLS,0,0.38573,0.1986,1109.75,841,1146,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1309,SYTL1,0,0.3856,0.15029,1110.0,784,1147,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1156,PRDM5,0,0.3856,0.1057,1110.0,831,1148,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
231,CTTNBP2,0,0.38546,0.12799,1110.25,807,1149,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
892,OASL,1,0.38532,0.12987,1110.5,985,1150,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1167,ULBP1,0,0.38476,0.20291,1111.5,756,1151,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1716,LMAN1,0,0.38463,0.03725,1111.75,1049,1152,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
906,KCTD4,0,0.38449,0.10728,1112.0,868,1153,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
526,ACE,0,0.38421,0.10916,1112.5,946,1154,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1129,HOXD11,1,0.38407,0.11168,1112.75,867,1155,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
455,NDUFAF2,1,0.38352,0.28143,1113.75,464,1156,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1420,APOE,0,0.38338,0.19194,1114.0,788,1157,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
382,ASGR2,0,0.38283,0.20271,1115.0,661,1158,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
3,CFAP300,0,0.38158,0.08085,1117.25,947,1159,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
94,BAK1,0,0.38158,0.35236,1117.25,235,1159,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
865,CEP95,0,0.38061,0.06072,1119.0,991,1161,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
822,ATP2A3,0,0.38047,0.09647,1119.25,877,1162,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
387,APOA4,0,0.37881,0.08115,1122.25,932,1163,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
384,TOR1AIP1,0,0.37881,0.26521,1122.25,657,1164,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1634,NXPH3,0,0.37853,0.18102,1122.75,727,1165,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1285,TMEM87A,0,0.37825,0.05861,1123.25,1024,1166,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1369,TENT5C,0,0.37825,0.22383,1123.25,588,1166,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
530,FOXD4L5,1,0.37798,0.12398,1123.75,898,1168,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
477,OR52R1,0,0.3777,0.27532,1124.25,576,1169,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1603,PIP5K1A,0,0.37715,0.15073,1125.25,728,1170,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1091,GPD2,0,0.37659,0.1399,1126.25,867,1171,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
912,CEBPG,0,0.37632,0.20208,1126.75,810,1172,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
836,ZNF664,0,0.37618,0.24891,1127.0,644,1173,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1629,GATD3,0,0.37548,0.11014,1128.25,839,1174,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1326,ZNF41,0,0.37313,0.12945,1132.5,905,1175,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1298,GBP6,0,0.37202,0.10066,1134.5,996,1176,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
35,GAL3ST4,0,0.37119,0.16547,1136.0,708,1177,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
114,WFS1,1,0.37105,0.09381,1136.25,992,1178,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,,,Current-positive low-rank / possible model miss
601,TCAF1,0,0.37078,0.09048,1136.75,951,1179,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
650,RELN,0,0.37064,0.11145,1137.0,929,1180,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
28,CACNA1D,0,0.36994,0.03097,1138.25,1072,1181,Beta_cell_function_or_development,1,False,2,Beta_cell_function_development; Insulin_secretion_KATP_Ca,True,1.0,Beta_cell_function_or_development,0,,low,single_source,Lower-priority / background candidate
215,JARID2,0,0.36967,0.14111,1138.75,814,1182,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
894,PRIM1,1,0.36967,0.12861,1138.75,830,1182,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1260,EBF1,0,0.36939,0.04198,1139.25,1029,1184,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
153,LAMA1,0,0.36925,0.11108,1139.5,883,1185,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1674,TFAP2B,1,0.36911,0.0265,1139.75,1105,1186,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1361,TCOF1,0,0.36814,0.1707,1141.5,709,1187,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1656,SAFB2,0,0.36773,0.09777,1142.25,962,1188,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
244,CEP295,0,0.36662,0.21769,1144.25,806,1189,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
940,SCN5A,1,0.36607,0.07757,1145.25,1002,1190,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
837,FTHL17,1,0.36593,0.02587,1145.5,1076,1191,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
985,MTSS2,0,0.36579,0.20358,1145.75,646,1192,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1628,ZFPM1,1,0.36565,0.11301,1146.0,955,1193,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1736,CRHR2,1,0.36482,0.17923,1147.5,681,1194,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
79,CCND2,0,0.36427,0.13608,1148.5,878,1195,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1428,ZNF354B,0,0.36371,0.09128,1149.5,995,1196,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
648,EXOC1,1,0.36316,0.17658,1150.5,706,1197,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
160,WDR44,0,0.36274,0.16426,1151.25,871,1198,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1341,GP2,0,0.36274,0.06901,1151.25,983,1198,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
725,ZNF814,0,0.3626,0.08073,1151.5,1013,1200,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
118,UPK3BL1,0,0.36163,0.09223,1153.25,978,1201,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
332,NUS1,0,0.36122,0.13381,1154.0,855,1202,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
334,CRYBA1,1,0.3608,0.02773,1154.75,1118,1203,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1214,CDK5RAP1,1,0.35997,0.17968,1156.25,721,1204,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
406,EPS15,1,0.3597,0.21073,1156.75,605,1205,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
516,GPATCH2,0,0.35956,0.13194,1157.0,800,1206,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1751,PLEKHH2,1,0.35831,0.18047,1159.25,869,1207,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1724,IFT122,0,0.35817,0.13073,1159.5,949,1208,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
361,SAG,0,0.35762,0.10879,1160.5,1041,1209,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1686,FOXA2,0,0.35762,0.08961,1160.5,924,1209,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
551,DUSP9,1,0.35706,0.1807,1161.5,827,1211,Known_T2D_GWAS_or_genetic_risk,1,False,1,Known_T2D_GWAS_loci,True,1.0,Known_T2D_GWAS_or_genetic_risk,0,,,,Current-positive low-rank / possible model miss
1708,PGRMC2,1,0.35706,0.22903,1161.5,820,1212,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1180,OR5W2,0,0.35623,0.28447,1163.0,422,1213,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
212,SBF1,1,0.35582,0.13517,1163.75,902,1214,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1109,PLXND1,0,0.35582,0.07887,1163.75,987,1214,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
63,PCSK5,1,0.3554,0.15247,1164.5,809,1216,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
783,PTCH1,0,0.35499,0.14633,1165.25,957,1217,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
26,GALNT10,0,0.35471,0.25718,1165.75,504,1218,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
978,GNL2,0,0.35443,0.08558,1166.25,968,1219,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
945,ETF1,0,0.35208,0.32885,1170.5,289,1220,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
76,PTPRD,1,0.35194,0.17892,1170.75,940,1221,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
354,SMAD3,0,0.3518,0.18688,1171.0,739,1222,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
139,IL12B,0,0.35055,0.16701,1173.25,747,1223,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
41,RTN2,0,0.34958,0.27311,1175.0,644,1224,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
825,ITGA11,0,0.34792,0.11094,1178.0,884,1225,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
434,DGKD,0,0.34792,0.04025,1178.0,1111,1225,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1348,NSD1,0,0.34557,0.09019,1182.25,950,1227,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
954,GALC,0,0.34543,0.07897,1182.5,1009,1228,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
593,KLHL21,0,0.34515,0.17142,1183.0,726,1229,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1079,ZNF800,0,0.34501,0.05219,1183.25,1098,1230,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1202,UNKNOWN,0,0.34418,0.15796,1184.75,893,1231,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
930,SKI,1,0.34404,0.06971,1185.0,1003,1232,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1598,HLCS,0,0.34404,0.18478,1185.0,705,1233,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1516,NOA1,0,0.34377,0.25395,1185.5,526,1234,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
533,LRP12,0,0.34307,0.04696,1186.75,1104,1235,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1191,VPS72,0,0.3403,0.15903,1191.75,823,1236,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
739,PRDM14,0,0.34017,0.18628,1192.0,903,1237,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1439,TSSK2,0,0.33989,0.30376,1192.5,377,1238,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
504,LHX2,0,0.33934,0.10087,1193.5,966,1239,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
877,TET2,1,0.33892,0.14076,1194.25,997,1240,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
563,IGF1R,0,0.33864,0.10686,1194.75,1030,1241,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
689,TCP11X1,0,0.33767,0.16657,1196.5,869,1242,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
635,RBFOX1,1,0.3374,0.18381,1197.0,900,1243,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1254,SHISAL1,0,0.33698,0.15694,1197.75,1036,1244,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
928,ARHGAP9,1,0.3367,0.16789,1198.25,751,1245,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
588,FUT9,1,0.33656,0.26855,1198.5,476,1246,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1206,PATJ,0,0.33615,0.27777,1199.25,464,1247,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
5,TM6SF2,1,0.33573,0.15623,1200.0,822,1248,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1131,CIC,1,0.33476,0.24074,1201.75,597,1249,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1068,MDH1B,1,0.33393,0.02126,1203.25,1153,1250,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1116,PGM1,0,0.33379,0.37499,1203.5,213,1251,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
30,LIPC,0,0.33352,0.29414,1204.0,458,1252,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1669,PLA2G6,0,0.33338,0.14711,1204.25,815,1253,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1704,SGSM1,1,0.3331,0.02262,1204.75,1168,1254,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
749,TRIP10,0,0.33283,0.24286,1205.25,697,1255,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1377,CLASP2,0,0.33241,0.19952,1206.0,1002,1256,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
620,DNASE1,0,0.33213,0.26998,1206.5,529,1257,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1476,CGNL1,0,0.33158,0.23024,1207.5,824,1258,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
191,LRRK1,0,0.33144,0.19686,1207.75,749,1259,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
655,LTO1,0,0.33089,0.11471,1208.75,967,1260,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
500,TUBGCP3,0,0.33089,0.07605,1208.75,1125,1261,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1218,CCNH,0,0.33075,0.09563,1209.0,1025,1262,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
735,JAKMIP1,0,0.33006,0.0652,1210.25,1079,1263,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1235,MYL7,1,0.32992,0.1242,1210.5,917,1264,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
144,WSCD2,1,0.32992,0.13697,1210.5,867,1265,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
12,SNX2,1,0.32964,0.04068,1211.0,1156,1266,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
78,FXR1,0,0.32909,0.29393,1212.0,445,1267,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1343,TOM1,0,0.32839,0.0816,1213.25,1096,1268,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1700,ZGRF1,0,0.32798,0.17791,1214.0,759,1269,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1045,RPTOR,0,0.32784,0.12618,1214.25,1001,1270,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
51,SLC26A9,0,0.32729,0.07916,1215.25,1011,1271,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
858,MAD1L1,1,0.32645,0.16035,1216.75,858,1272,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
586,NR2F1,0,0.32618,0.22831,1217.25,627,1273,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
709,EIF2AK1,1,0.32618,0.04663,1217.25,1097,1273,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
515,CCDC81,1,0.32562,0.06868,1218.25,1047,1275,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
517,SLC49A3,0,0.32493,0.22942,1219.5,631,1276,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1089,ZNF276,1,0.32465,0.13027,1220.0,994,1277,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1589,HYLS1,0,0.32313,0.16664,1222.75,813,1278,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
99,ABCB10,0,0.32202,0.1845,1224.75,739,1279,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
703,NOPCHAP1,0,0.32174,0.15191,1225.25,1005,1280,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
844,CCP110,0,0.32161,0.03795,1225.5,1179,1281,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
362,CCT6B,0,0.32133,0.37975,1226.0,251,1282,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
644,FBXL18,1,0.32119,0.26255,1226.25,562,1283,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1591,GIGYF1,0,0.3205,0.16412,1227.5,845,1284,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1355,PCDHGB1,0,0.32036,0.03152,1227.75,1149,1285,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
745,DPH7,0,0.32008,0.0341,1228.25,1158,1286,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
462,FAF2,1,0.31939,0.31647,1229.5,376,1287,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1050,FAM184A,0,0.3187,0.16037,1230.75,809,1288,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
921,JMY,0,0.31856,0.11813,1231.0,1039,1289,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1594,ZNF236,0,0.31828,0.07464,1231.5,1077,1290,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1759,NPIPB11,0,0.31814,0.12278,1231.75,922,1291,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
870,ITGA1,0,0.31759,0.13455,1232.75,1047,1292,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
1159,RP2,0,0.31745,0.06838,1233.0,1111,1293,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
209,ZNF711,1,0.3169,0.11868,1234.0,939,1294,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
1386,CCDC92,0,0.31662,0.08671,1234.5,1059,1295,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
631,HCN1,1,0.31524,0.0583,1237.0,1169,1296,,0,False,0,,False,,,0,,,,Current-positive low-rank / possible model miss
508,LYRM7,0,0.31482,0.16232,1237.75,878,1297,,0,False,0,,False,,,0,,,,Lower-priority / background candidate
