sample_index,gene_symbol,true_label,mean_oof_score__DNABERT2_multimodal,mean_oof_score__Genomic_only_K3K4Basic,mean_oof_score__Handcrafted_multimodal,mean_oof_score__Protein_only_ProtBERT_SW,percentile_rank__DNABERT2_multimodal,percentile_rank__Genomic_only_K3K4Basic,percentile_rank__Handcrafted_multimodal,percentile_rank__Protein_only_ProtBERT_SW,rank_desc__DNABERT2_multimodal,rank_desc__Genomic_only_K3K4Basic,rank_desc__Handcrafted_multimodal,rank_desc__Protein_only_ProtBERT_SW,dnabert2_minus_handcrafted_rank_delta,dnabert2_minus_handcrafted_score_delta,dnabert2_minus_handcrafted_percentile_delta,dnabert2_moved_up,dnabert2_moved_down,consensus_rank,mean_percentile_rank,n_curated_pathways,curated_pathways,n_external_sets,external_sets,case_interpretation
905,TMC3,0,0.18782,0.43335,0.15916,0.18503,0.03324,0.26593,0.01884,0.01773,1746,1326,1772,1774,-26,0.02866,0.0144,True,False,1737,0.08393,0,,0,,Lower-priority / background candidate
906,KCTD4,0,0.382,0.43446,0.44316,0.51908,0.33518,0.27036,0.41274,0.51967,1201,1318,1061,868,140,-0.06116,-0.07756,False,True,1153,0.38449,0,,0,,Lower-priority / background candidate
907,TYK2,1,0.71002,0.46245,0.60021,0.61921,0.81607,0.38892,0.65208,0.68643,333,1104,629,567,-296,0.10981,0.16399,True,False,612,0.63587,0,,0,,Lower-priority / background candidate
908,CPA1,1,0.49992,0.5128,0.6643,0.69409,0.5036,0.59391,0.75956,0.83102,897,734,435,306,462,-0.16438,-0.25596,False,True,523,0.67202,0,,0,,Lower-priority / background candidate
909,PDZRN4,0,0.23809,0.46128,0.25513,0.28812,0.09418,0.38338,0.12909,0.15457,1636,1114,1573,1527,63,-0.01704,-0.0349,False,True,1573,0.1903,0,,0,,Lower-priority / background candidate
910,GTSE1,1,0.6733,0.55995,0.61126,0.63463,0.76454,0.74183,0.67036,0.72078,426,467,596,505,-170,0.06205,0.09418,True,False,417,0.72438,0,,0,,Lower-priority / background candidate
911,LDHB,1,0.60198,0.47146,0.70249,0.69877,0.65873,0.42936,0.81551,0.83934,617,1031,334,291,283,-0.10051,-0.15679,False,True,504,0.68573,0,,0,,Lower-priority / background candidate
912,CEBPG,0,0.42898,0.38224,0.48128,0.53892,0.39889,0.08809,0.46648,0.5518,1086,1647,964,810,122,-0.0523,-0.06759,False,True,1172,0.37632,0,,0,,Lower-priority / background candidate
913,DMRT2,1,0.55217,0.37416,0.34594,0.3412,0.58227,0.07091,0.25097,0.2338,755,1678,1353,1384,-598,0.20623,0.3313,True,False,1357,0.28449,0,,0,,Current-positive low-rank / possible model miss
914,HIVEP2,0,0.64399,0.6024,0.7409,0.72684,0.7241,0.83546,0.87922,0.88255,499,298,219,213,280,-0.09691,-0.15512,False,True,208,0.83033,0,,0,,Lower-priority / background candidate
915,GOPC,0,0.59356,0.46351,0.60121,0.6313,0.64155,0.39723,0.65429,0.71468,648,1089,625,516,23,-0.00765,-0.01274,False,True,684,0.60194,0,,0,,Lower-priority / background candidate
916,SAMM50,0,0.16366,0.3693,0.14662,0.23018,0.0133,0.0626,0.00997,0.0687,1782,1693,1788,1682,-6,0.01704,0.00332,True,False,1787,0.03864,0,,0,,Lower-priority / background candidate
917,MAGEC2,0,0.23443,0.35824,0.16512,0.21159,0.08754,0.04377,0.02327,0.04654,1648,1727,1764,1722,-116,0.06931,0.06427,True,False,1777,0.05028,0,,0,,Lower-priority / background candidate
918,ATP1B2,0,0.17183,0.35128,0.15994,0.23132,0.0205,0.03435,0.01939,0.07147,1769,1744,1771,1677,-2,0.01189,0.00111,True,False,1790,0.03643,0,,0,,Lower-priority / background candidate
919,TBC1D4,1,0.24702,0.5068,0.34779,0.27884,0.1097,0.57562,0.25485,0.13961,1608,767,1346,1554,262,-0.10077,-0.14515,False,True,1386,0.26994,1,Insulin_signalling,0,,Current-positive low-rank / possible model miss
920,LDLRAD4,0,0.57486,0.47518,0.60341,0.53505,0.6144,0.44321,0.65873,0.54515,697,1006,617,822,80,-0.02854,-0.04432,False,True,761,0.56537,0,,0,,Lower-priority / background candidate
921,JMY,0,0.44692,0.46728,0.34793,0.30846,0.42493,0.40997,0.25596,0.18338,1039,1066,1344,1475,-305,0.09899,0.16898,True,False,1289,0.31856,0,,0,,Lower-priority / background candidate
922,ZNF329,1,0.8426,0.66637,0.79465,0.75122,0.98006,0.9385,0.94848,0.92687,37,112,94,133,-57,0.04795,0.03158,True,False,30,0.94848,0,,0,,Known/current-positive high-confidence recovery
923,NEUROG3,0,0.21434,0.41298,0.17887,0.17477,0.06039,0.18837,0.03435,0.01219,1697,1466,1744,1784,-47,0.03547,0.02604,True,False,1756,0.07382,0,,0,,Lower-priority / background candidate
924,STARD10,1,0.54686,0.5854,0.58821,0.5781,0.5723,0.80055,0.63435,0.62438,773,361,661,679,112,-0.04134,-0.06205,False,True,557,0.65789,0,,0,,Lower-priority / background candidate
925,NRSN1,1,0.59261,0.40537,0.62453,0.5757,0.63989,0.16011,0.6892,0.62161,651,1517,562,684,89,-0.03191,-0.04931,False,True,848,0.5277,0,,0,,Lower-priority / background candidate
926,RFX6,0,0.24247,0.48669,0.28758,0.30521,0.10138,0.49197,0.1651,0.17728,1623,918,1508,1486,115,-0.04511,-0.06371,False,True,1473,0.23393,0,,0,,Lower-priority / background candidate
927,TUBB4A,1,0.35913,0.46206,0.32242,0.35952,0.29474,0.3867,0.21385,0.2626,1274,1108,1420,1332,-146,0.03672,0.08089,True,False,1346,0.28947,0,,0,,Current-positive low-rank / possible model miss
928,ARHGAP9,1,0.31185,0.50997,0.3406,0.37965,0.22659,0.58449,0.23989,0.29585,1397,751,1373,1272,24,-0.02875,-0.0133,False,True,1245,0.3367,0,,0,,Current-positive low-rank / possible model miss
929,HP,0,0.25322,0.42976,0.27949,0.31483,0.1241,0.25374,0.15513,0.19612,1582,1348,1526,1452,56,-0.02628,-0.03103,False,True,1590,0.18227,0,,0,,Lower-priority / background candidate
930,SKI,1,0.35284,0.44452,0.38987,0.47215,0.28476,0.31911,0.32742,0.44488,1292,1230,1215,1003,77,-0.03703,-0.04266,False,True,1232,0.34404,0,,0,,Current-positive low-rank / possible model miss
931,PTGS1,0,0.61739,0.53717,0.6483,0.53632,0.68199,0.67147,0.73186,0.54792,575,594,485,817,90,-0.03091,-0.04986,False,True,555,0.65831,0,,0,,Lower-priority / background candidate
932,MYO1D,1,0.64086,0.49791,0.64078,0.51763,0.71634,0.54127,0.71856,0.51745,513,829,509,872,4,8e-05,-0.00222,False,True,640,0.62341,0,,0,,Lower-priority / background candidate
933,OR52E8,0,0.60482,0.47142,0.5915,0.59,0.6626,0.42881,0.64044,0.64155,610,1032,650,648,-40,0.01332,0.02216,True,False,702,0.59335,0,,0,,Lower-priority / background candidate
934,AGTR1,0,0.6443,0.53749,0.65079,0.63976,0.72521,0.67258,0.73518,0.72742,497,592,479,493,18,-0.0065,-0.00997,False,True,437,0.7151,0,,0,,Lower-priority / background candidate
935,SNTB1,1,0.66622,0.65108,0.62231,0.59914,0.75734,0.91745,0.68587,0.65817,439,150,568,618,-129,0.0439,0.07147,True,False,355,0.75471,0,,0,,Lower-priority / background candidate
936,CNOT7,0,0.22615,0.30168,0.1865,0.24078,0.07812,0.00332,0.04266,0.08476,1665,1800,1729,1653,-64,0.03965,0.03546,True,False,1775,0.05222,0,,0,,Lower-priority / background candidate
937,DRAXIN,1,0.42314,0.34693,0.33712,0.45668,0.38781,0.02881,0.23656,0.41939,1106,1754,1379,1049,-273,0.08602,0.15125,True,False,1392,0.26814,0,,0,,Current-positive low-rank / possible model miss
938,KCNQ1,0,0.44683,0.46074,0.44367,0.47089,0.42438,0.38061,0.4144,0.44321,1040,1119,1058,1006,-18,0.00316,0.00997,True,False,1082,0.41565,1,Known_T2D_GWAS_loci,0,,Lower-priority / background candidate
939,KIF16B,1,0.81245,0.5781,0.76486,0.76483,0.9518,0.78172,0.9169,0.9446,88,395,151,101,-63,0.04759,0.0349,True,False,101,0.89875,0,,0,,Known/current-positive high-confidence recovery
940,SCN5A,1,0.46197,0.43164,0.41097,0.43976,0.44543,0.26205,0.36066,0.39612,1002,1333,1155,1091,-153,0.051,0.08476,True,False,1190,0.36607,0,,0,,Current-positive low-rank / possible model miss
941,NCOR2,0,0.40408,0.37834,0.41439,0.47419,0.36011,0.07922,0.36731,0.4482,1156,1663,1143,997,13,-0.01031,-0.0072,False,True,1300,0.31371,0,,0,,Lower-priority / background candidate
942,MED12L,1,0.56542,0.60268,0.52481,0.44934,0.6,0.83601,0.53629,0.40942,723,297,838,1067,-115,0.04061,0.06371,True,False,695,0.59543,0,,0,,Lower-priority / background candidate
943,ZNF184,0,0.39875,0.38696,0.35646,0.3536,0.35402,0.09862,0.27036,0.25429,1167,1628,1318,1347,-151,0.0423,0.08366,True,False,1451,0.24432,0,,0,,Lower-priority / background candidate
944,ZNF407,0,0.53051,0.4394,0.72914,0.79014,0.55014,0.29474,0.86205,0.97064,813,1274,250,54,563,-0.19862,-0.31191,False,True,530,0.66939,0,,0,,Lower-priority / background candidate
945,ETF1,0,0.25539,0.6054,0.33917,0.31999,0.12687,0.84044,0.23767,0.20332,1577,289,1377,1439,200,-0.08378,-0.1108,False,True,1220,0.35208,0,,0,,Lower-priority / background candidate
946,TPP1,0,0.23583,0.39714,0.17442,0.22848,0.08975,0.13296,0.03158,0.06593,1644,1566,1749,1687,-105,0.0614,0.05817,True,False,1742,0.08006,0,,0,,Lower-priority / background candidate
947,NDUFA11,0,0.3149,0.45284,0.31964,0.27946,0.23102,0.35291,0.21053,0.14017,1389,1169,1426,1553,-37,-0.00474,0.0205,True,False,1474,0.23366,1,Mitochondrial_complex_I_OXPHOS,0,,Lower-priority / background candidate
948,MTUS2,1,0.51408,0.51815,0.4669,0.46293,0.52465,0.61053,0.44377,0.43213,859,704,1005,1026,-146,0.04718,0.08089,True,False,899,0.50277,0,,0,,Lower-priority / background candidate
949,CCDC127,0,0.56802,0.61601,0.51858,0.41915,0.60443,0.86039,0.52632,0.359,715,253,856,1158,-141,0.04944,0.07812,True,False,710,0.58753,0,,0,,Lower-priority / background candidate
950,HNF4A,0,0.24115,0.39514,0.25074,0.27649,0.09972,0.12576,0.1241,0.13518,1626,1579,1582,1562,44,-0.00958,-0.02438,False,True,1692,0.12119,1,Beta_cell_function_development,0,,Lower-priority / background candidate
951,ZNF532,1,0.6768,0.47706,0.53876,0.5224,0.77008,0.45152,0.55845,0.52632,416,991,798,856,-382,0.13803,0.21163,True,False,739,0.57659,0,,0,,Lower-priority / background candidate
952,ERN1,1,0.61762,0.53144,0.65124,0.67648,0.68255,0.65762,0.73573,0.79612,574,619,478,369,96,-0.03362,-0.05319,False,True,429,0.71801,0,,0,,Lower-priority / background candidate
953,ZNF257,0,0.48252,0.65909,0.36478,0.24115,0.47922,0.92909,0.28698,0.08587,941,129,1288,1651,-347,0.11775,0.19224,True,False,1004,0.44529,0,,0,,Lower-priority / background candidate
954,GALC,0,0.33353,0.45765,0.3834,0.47042,0.25651,0.36953,0.31413,0.44155,1343,1139,1239,1009,104,-0.04987,-0.05762,False,True,1228,0.34543,0,,0,,Lower-priority / background candidate
955,SMCO2,1,0.47252,0.4829,0.47664,0.4818,0.46205,0.47313,0.45873,0.46094,972,952,978,974,-6,-0.00412,0.00332,True,False,975,0.46371,0,,0,,Lower-priority / background candidate
956,GAD1,1,0.53296,0.50185,0.53464,0.62303,0.55568,0.55568,0.5518,0.69529,803,803,810,551,-7,-0.00168,0.00388,True,False,706,0.58961,1,Beta_cell_function_development,0,,Lower-priority / background candidate
957,CIMAP2,0,0.2411,0.50148,0.23679,0.24214,0.09917,0.55291,0.10083,0.08643,1627,808,1624,1650,3,0.00432,-0.00166,False,True,1533,0.20983,0,,0,,Lower-priority / background candidate
958,SLC9B1,1,0.33752,0.51219,0.31674,0.30608,0.26205,0.5928,0.2072,0.17895,1333,736,1432,1483,-99,0.02078,0.05485,True,False,1308,0.31025,0,,0,,Current-positive low-rank / possible model miss
959,KLHL38,1,0.66459,0.55492,0.60496,0.66139,0.75236,0.72687,0.66205,0.76676,448,494,611,422,-163,0.05963,0.0903,True,False,410,0.72701,0,,0,,Lower-priority / background candidate
960,RLF,1,0.83502,0.65658,0.80939,0.74656,0.97396,0.92465,0.96233,0.92244,48,137,69,141,-21,0.02563,0.01163,True,False,33,0.94584,0,,0,,Known/current-positive high-confidence recovery
961,SMIM26,0,0.30688,0.43568,0.34089,0.34967,0.21884,0.27479,0.24044,0.2482,1411,1310,1372,1358,39,-0.03402,-0.02161,False,True,1446,0.24557,0,,0,,Lower-priority / background candidate
962,KRT2,0,0.24734,0.51582,0.30147,0.27555,0.1108,0.60499,0.1867,0.13296,1606,714,1469,1566,137,-0.05413,-0.0759,False,True,1416,0.25886,0,,0,,Lower-priority / background candidate
963,WNT9B,1,0.33238,0.38739,0.32221,0.41932,0.25485,0.10028,0.2133,0.35956,1346,1625,1421,1157,-75,0.01017,0.04155,True,False,1480,0.23199,0,,0,,Current-positive low-rank / possible model miss
964,WDR43,0,0.50327,0.64072,0.38214,0.25677,0.50748,0.89917,0.31357,0.10471,890,183,1240,1617,-350,0.12113,0.19391,True,False,989,0.45623,0,,0,,Lower-priority / background candidate
965,B3GLCT,0,0.28038,0.45364,0.23361,0.25852,0.17008,0.35734,0.09474,0.10914,1499,1161,1635,1609,-136,0.04676,0.07535,True,False,1588,0.18283,0,,0,,Lower-priority / background candidate
966,ZBTB39,1,0.80282,0.61412,0.83804,0.7392,0.94294,0.85651,0.98726,0.90526,104,260,24,172,80,-0.03522,-0.04432,False,True,65,0.92299,0,,0,,Known/current-positive high-confidence recovery
967,COXFA4L2,0,0.27925,0.50557,0.37109,0.28778,0.16676,0.57064,0.2964,0.15402,1505,776,1271,1528,234,-0.09184,-0.12964,False,True,1334,0.29695,0,,0,,Lower-priority / background candidate
968,CDH7,1,0.51917,0.64294,0.45944,0.36357,0.53407,0.90249,0.43324,0.27091,842,177,1024,1317,-182,0.05973,0.10083,True,False,833,0.53518,0,,0,,Lower-priority / background candidate
969,SLC35A4,0,0.16474,0.42714,0.12887,0.18513,0.0144,0.23989,0.00665,0.01828,1780,1373,1794,1773,-14,0.03587,0.00776,True,False,1761,0.06981,0,,0,,Lower-priority / background candidate
970,CEP120,0,0.53128,0.48385,0.56318,0.57129,0.55236,0.47756,0.59446,0.61108,809,944,733,703,76,-0.0319,-0.0421,False,True,778,0.55886,0,,0,,Lower-priority / background candidate
971,PTCHD4,1,0.77184,0.7608,0.73767,0.67779,0.90249,0.99612,0.87535,0.79945,177,8,226,363,-49,0.03417,0.02715,True,False,110,0.89335,0,,0,,Known/current-positive high-confidence recovery
972,ANAPC2,1,0.52706,0.4846,0.5473,0.60254,0.54238,0.48255,0.56842,0.66427,827,935,780,607,47,-0.02023,-0.02604,False,True,762,0.5644,0,,0,,Lower-priority / background candidate
973,PCNX1,1,0.30997,0.43952,0.31424,0.32202,0.22272,0.29751,0.20277,0.20554,1404,1269,1440,1435,-36,-0.00427,0.01994,True,False,1479,0.23213,0,,0,,Current-positive low-rank / possible model miss
974,PLCZ1,1,0.60162,0.51836,0.58094,0.45278,0.65817,0.61108,0.62216,0.41219,618,703,683,1062,-65,0.02068,0.03601,True,False,741,0.5759,0,,0,,Lower-priority / background candidate
975,CDHR1,0,0.52737,0.55009,0.5088,0.48986,0.54404,0.71302,0.51246,0.47978,824,519,881,940,-57,0.01857,0.03158,True,False,771,0.56233,0,,0,,Lower-priority / background candidate
976,GRB14,0,0.29695,0.3934,0.24447,0.41608,0.19557,0.11911,0.11413,0.35014,1453,1591,1600,1174,-147,0.05247,0.08144,True,False,1562,0.19474,2,Insulin_signalling; Known_T2D_GWAS_loci,0,,Lower-priority / background candidate
977,MTARC2,1,0.76445,0.61171,0.73076,0.66592,0.89418,0.84764,0.86482,0.77452,192,276,245,408,-53,0.0337,0.02936,True,False,188,0.84529,0,,0,,Known/current-positive high-confidence recovery
978,GNL2,0,0.36209,0.43569,0.42151,0.48353,0.29917,0.27535,0.37895,0.46427,1266,1309,1122,968,144,-0.05942,-0.07978,False,True,1219,0.35443,0,,0,,Lower-priority / background candidate
979,CLUAP1,0,0.2656,0.41144,0.29583,0.35533,0.1446,0.18449,0.17618,0.25706,1545,1473,1488,1342,57,-0.03023,-0.03158,False,True,1572,0.19058,0,,0,,Lower-priority / background candidate
980,CHMP4B,0,0.24638,0.49708,0.21402,0.22913,0.10748,0.53795,0.0687,0.06648,1612,835,1682,1686,-70,0.03236,0.03878,True,False,1561,0.19515,0,,0,,Lower-priority / background candidate
981,SEC14L3,1,0.79122,0.70557,0.79629,0.55276,0.92909,0.97673,0.95014,0.57562,129,43,91,767,38,-0.00508,-0.02105,False,True,164,0.85789,0,,0,,Known/current-positive high-confidence recovery
982,NSD3,1,0.87223,0.59759,0.86882,0.73978,0.99391,0.82881,0.99557,0.90859,12,310,9,166,3,0.0034,-0.00166,False,True,56,0.93172,0,,0,,Known/current-positive high-confidence recovery
983,MON1B,1,0.58707,0.44706,0.47013,0.44978,0.63102,0.32964,0.4482,0.40997,667,1211,997,1066,-330,0.11694,0.18283,True,False,993,0.45471,0,,0,,Lower-priority / background candidate
984,LAMC1,0,0.26824,0.46242,0.3261,0.2445,0.14958,0.38837,0.21939,0.09141,1536,1105,1410,1641,126,-0.05786,-0.06981,False,True,1530,0.21219,0,,0,,Lower-priority / background candidate
985,MTSS2,0,0.37324,0.52724,0.40139,0.28742,0.32133,0.64266,0.34626,0.15291,1226,646,1181,1530,45,-0.02815,-0.02493,False,True,1192,0.36579,0,,0,,Lower-priority / background candidate
986,ADCY1,0,0.34372,0.43643,0.2888,0.31621,0.27202,0.27978,0.16676,0.19834,1315,1301,1505,1448,-190,0.05492,0.10526,True,False,1487,0.22922,0,,0,,Lower-priority / background candidate
987,SLCO4C1,1,0.6237,0.61207,0.64795,0.62066,0.69141,0.85042,0.73019,0.68975,558,271,488,561,70,-0.02425,-0.03878,False,True,384,0.74044,0,,0,,Lower-priority / background candidate
988,PTK6,0,0.47265,0.64743,0.5184,0.30956,0.4626,0.91136,0.52576,0.1856,971,161,857,1471,114,-0.04575,-0.06316,False,True,860,0.52133,0,,0,,Lower-priority / background candidate
989,NEU2,1,0.72176,0.45167,0.7,0.68645,0.82936,0.34792,0.81163,0.81108,309,1178,341,342,-32,0.02175,0.01773,True,False,467,0.7,0,,0,,Lower-priority / background candidate
990,ANKDD1B,1,0.3118,0.4207,0.29393,0.37575,0.22604,0.21884,0.17341,0.28809,1398,1411,1493,1286,-95,0.01787,0.05263,True,False,1491,0.22659,0,,0,,Current-positive low-rank / possible model miss
991,ZNF821,0,0.55587,0.44654,0.53611,0.66958,0.58892,0.32632,0.55291,0.78227,743,1217,808,394,-65,0.01976,0.03601,True,False,770,0.5626,0,,0,,Lower-priority / background candidate
992,GRID1,1,0.69306,0.52918,0.78544,0.7673,0.79335,0.6482,0.93795,0.94848,374,636,113,94,261,-0.09238,-0.1446,False,True,205,0.83199,0,,0,,Lower-priority / background candidate
993,CSTF3,1,0.44133,0.37,0.40499,0.3995,0.4144,0.06482,0.35457,0.32742,1058,1689,1166,1215,-108,0.03633,0.05983,True,False,1344,0.2903,0,,0,,Current-positive low-rank / possible model miss
994,GXYLT1,0,0.30636,0.40692,0.34652,0.37164,0.21773,0.16953,0.25263,0.27922,1413,1500,1350,1302,63,-0.04017,-0.0349,False,True,1486,0.22978,0,,0,,Lower-priority / background candidate
995,TP53INP1,1,0.72429,0.63506,0.61427,0.57225,0.83269,0.88643,0.6759,0.61551,303,206,586,695,-283,0.11002,0.15679,True,False,357,0.75263,1,Known_T2D_GWAS_loci,0,,Lower-priority / background candidate
996,ZBED4,1,0.76753,0.44218,0.72122,0.68555,0.89751,0.30471,0.84986,0.8072,186,1256,272,349,-86,0.04632,0.04765,True,False,438,0.71482,0,,0,,Lower-priority / background candidate
997,GRB10,0,0.67769,0.607,0.5402,0.41008,0.77119,0.8421,0.56066,0.34017,414,286,794,1192,-380,0.13749,0.21053,True,False,627,0.62853,0,,0,,Lower-priority / background candidate
998,TMEM52B,0,0.3586,0.32645,0.32718,0.4023,0.29307,0.0072,0.22105,0.33075,1277,1793,1407,1209,-130,0.03142,0.07202,True,False,1526,0.21302,0,,0,,Lower-priority / background candidate
999,ZC3H6,0,0.70717,0.47897,0.73223,0.71936,0.81053,0.46039,0.86704,0.87147,343,975,241,233,102,-0.02506,-0.05651,False,True,358,0.75235,0,,0,,Lower-priority / background candidate
1000,BMF,0,0.67798,0.60793,0.79603,0.74983,0.7723,0.84377,0.94958,0.92521,412,283,92,136,320,-0.11805,-0.17729,False,True,139,0.87271,0,,0,,High-ranked current-negative candidate requiring audit
1001,VPS33B,0,0.50779,0.49387,0.59784,0.53399,0.51579,0.52465,0.64875,0.54183,875,859,635,828,240,-0.09005,-0.13296,False,True,781,0.55776,0,,0,,Lower-priority / background candidate
1002,SCN2A,1,0.26919,0.48302,0.35152,0.34787,0.15291,0.47368,0.26316,0.24654,1530,951,1331,1361,199,-0.08233,-0.11025,False,True,1359,0.28407,0,,0,,Current-positive low-rank / possible model miss
1003,HDAC4,0,0.65217,0.53194,0.55607,0.49685,0.73684,0.66039,0.58393,0.49308,476,614,752,916,-276,0.0961,0.15291,True,False,648,0.61856,0,,0,,Lower-priority / background candidate
1004,KIF2A,1,0.47345,0.50426,0.62298,0.67669,0.46371,0.56565,0.68698,0.79668,969,785,566,368,403,-0.14952,-0.22327,False,True,628,0.62826,0,,0,,Lower-priority / background candidate
1005,ZYG11B,0,0.66291,0.43931,0.67248,0.67447,0.74958,0.29418,0.77396,0.79391,453,1275,409,373,44,-0.00956,-0.02438,False,True,568,0.65291,0,,0,,Lower-priority / background candidate
1006,PPARG,1,0.73087,0.59844,0.71894,0.62848,0.84764,0.82992,0.84543,0.70859,276,308,280,527,-4,0.01193,0.00222,True,False,247,0.80789,3,Incretin_diabetes_pharmacology; Insulin_signalling; Known_T2D_GWAS_loci,0,,Lower-priority / background candidate
1007,QSOX1,1,0.8097,0.50151,0.75211,0.74719,0.94903,0.55402,0.89917,0.9241,93,806,183,138,-90,0.0576,0.04986,True,False,207,0.83158,0,,0,,Lower-priority / background candidate
1008,ZNF827,1,0.50411,0.58442,0.50001,0.45303,0.5097,0.79778,0.50138,0.4133,886,366,901,1060,-15,0.0041,0.00831,True,False,788,0.55554,0,,0,,Lower-priority / background candidate
1009,CLCA4,1,0.57927,0.4894,0.61982,0.59137,0.61994,0.50305,0.68255,0.64432,687,898,574,643,113,-0.04056,-0.0626,False,True,663,0.61247,0,,0,,Lower-priority / background candidate
1010,ACVR2A,1,0.72781,0.75932,0.75413,0.55195,0.8421,0.99501,0.90249,0.57396,286,10,177,770,109,-0.02632,-0.06039,False,True,211,0.82839,0,,0,,Lower-priority / background candidate
1011,SARDH,1,0.75206,0.43586,0.74882,0.79186,0.87812,0.27645,0.89363,0.9723,221,1307,193,51,28,0.00324,-0.01551,False,True,353,0.75512,0,,0,,Lower-priority / background candidate
1012,PRKN,1,0.76042,0.6607,0.63359,0.54051,0.88864,0.9313,0.70471,0.55512,202,125,534,804,-332,0.12682,0.18393,True,False,318,0.76994,0,,0,,Lower-priority / background candidate
1013,SERGEF,0,0.37375,0.37714,0.34525,0.39969,0.32244,0.07701,0.24986,0.32798,1224,1667,1355,1214,-131,0.0285,0.07258,True,False,1452,0.24432,0,,0,,Lower-priority / background candidate
1014,LRRIQ1,0,0.86975,0.6573,0.82599,0.79104,0.99335,0.92687,0.97839,0.97174,13,133,40,52,-27,0.04376,0.01496,True,False,14,0.96759,0,,0,,High-ranked current-negative candidate requiring audit
1015,NOP14,1,0.28058,0.51349,0.25043,0.24413,0.1723,0.59612,0.12355,0.09086,1495,730,1583,1642,-88,0.03015,0.04875,True,False,1444,0.24571,0,,0,,Current-positive low-rank / possible model miss
1016,BEND3,1,0.26774,0.41819,0.36537,0.46518,0.14792,0.20776,0.28809,0.4349,1539,1431,1286,1021,253,-0.09764,-0.14017,False,True,1387,0.26967,0,,0,,Current-positive low-rank / possible model miss
1017,ARHGAP15,1,0.41107,0.42141,0.36969,0.39595,0.37064,0.22105,0.29474,0.31911,1137,1407,1274,1230,-137,0.04138,0.0759,True,False,1326,0.30139,0,,0,,Current-positive low-rank / possible model miss
