sample_index,gene_symbol,label,split_origin,protein_embedding_l2_norm,protein_embedding_mean,protein_embedding_std,hand_genomic_l2_norm,hand_genomic_mean,hand_genomic_std,dnabert2_genomic_l2_norm,dnabert2_genomic_mean,dnabert2_genomic_std,protein_zero_fraction,hand_genomic_zero_fraction,dnabert2_genomic_zero_fraction,protein_sequence_length,has_sequence,gene_symbol_length
969,SLC35A4,0,train,5.6002507,0.001766175,0.17499891,3321.879092752908,21.46020624117765,174.74643191280654,2.51071,0.0025617417,0.090561226,0.0,0.016853932584269662,0.0,,,7
970,CEP120,1,train,3.5884886,0.0020864687,0.112120844,3313.467504077447,21.993571464437288,174.23076185811124,2.5277169,0.00276154,0.09116931,0.0,0.0028089887640449437,0.0,,,6
971,PTCHD4,0,train,3.944327,0.0014074172,0.12325218,3411.6352667199367,22.595095005840648,179.39899314383885,2.6063077,0.0035297228,0.09398077,0.0,0.025280898876404494,0.0,,,6
972,ANAPC2,0,train,2.3115313,0.00041698723,0.072234154,3317.505875125293,22.005609824651714,174.44497335928193,2.557277,0.002747965,0.09223686,0.0,0.0,0.0,,,6
973,PCNX1,0,train,4.100307,0.001684323,0.12812352,3315.2073813592847,21.2559544061539,174.4151835712771,2.7840252,0.0017547292,0.10044453,0.0,0.033707865168539325,0.0,,,5
974,PLCZ1,0,train,2.4997814,0.00011110841,0.078118086,3328.333218986078,21.53031194493178,175.08245789488805,2.416563,0.0030184246,0.08714796,0.0,0.03089887640449438,0.0,,,5
975,CDHR1,0,train,4.167529,0.0018763958,0.13022177,3335.392590708933,22.11950236824769,175.38611309331537,2.5169842,0.002863967,0.09077867,0.0,0.0056179775280898875,0.0,,,5
976,GRB14,1,train,3.9437008,0.0016978682,0.123228945,3312.327490814237,21.80484315879903,174.19358971551375,2.5387042,0.00268441,0.091568254,0.0,0.0,0.0,,,5
977,MTARC2,0,train,2.8374474,0.0013715238,0.08865963,3314.2086971604144,21.753187260308454,174.300525671754,2.6620429,0.0025600188,0.09602407,0.0,0.008426966292134831,0.0,,,6
978,GNL2,0,train,3.1067648,0.0012505655,0.09707834,3312.2818906328457,21.832029598641356,174.18774875953213,2.6217842,0.0023309847,0.09457676,0.0,0.0056179775280898875,0.0,,,4
979,CLUAP1,1,train,5.2696185,0.0017312417,0.16466649,3333.7264776441457,21.84054688713379,175.3320833903841,2.4845526,0.0029942822,0.08960355,0.0,0.0,0.0,,,6
980,CHMP4B,1,train,3.2592046,0.001012545,0.101845115,3376.684017660243,21.20664052309389,177.70299410634433,2.5687158,0.0021468727,0.09266568,0.0,0.042134831460674156,0.0,,,6
981,SEC14L3,0,train,4.745152,0.0016750672,0.14827654,3339.6434220440397,22.361951638652858,175.582481151895,2.6205761,0.0032380864,0.094506435,0.0,0.0056179775280898875,0.0,,,7
982,NSD3,0,train,3.026915,0.0012699866,0.09458257,3338.7925378851064,21.950982823351936,175.58888527262621,2.666854,0.0027751334,0.096191786,0.0,0.008426966292134831,0.0,,,4
983,MON1B,1,train,3.63333,0.002087879,0.11352237,3311.4337242452903,21.759491419035538,174.15152291109953,2.6867085,0.0023948154,0.09691865,0.0,0.0056179775280898875,0.0,,,5
984,LAMC1,1,train,4.6356506,0.001805983,0.14485283,3340.574846650638,21.840620358197057,175.69783645555756,2.5642023,0.0026935188,0.09248846,0.0,0.0028089887640449437,0.0,,,5
985,MTSS2,0,train,4.348619,0.0014114085,0.135887,3370.685485271681,22.368907391579373,177.23999493363954,2.5898445,0.0034244515,0.093390204,0.0,0.011235955056179775,0.0,,,5
986,ADCY1,1,train,2.9246528,0.00017904106,0.09139522,3323.8021730945543,21.48333609534416,174.84627982201033,2.290984,0.0031293295,0.08260951,0.0,0.016853932584269662,0.0,,,5
987,SLCO4C1,1,train,3.6573455,0.0014563082,0.11428278,3335.7772042030656,22.08560365165646,175.41093046700166,2.6111503,0.0027178153,0.09418256,0.0,0.0028089887640449437,0.0,,,7
988,PTK6,0,train,4.169574,0.0015471076,0.13028999,3317.5684478620497,21.963921652345988,174.45356964234946,2.4582517,0.002845676,0.08865886,0.0,0.008426966292134831,0.0,,,4
989,NEU2,0,train,3.5559864,0.001897349,0.11110837,3313.226451582985,21.799485180582305,174.2422766830609,2.5266573,0.0027701184,0.0911308,0.0,0.0,0.0,,,4
990,ANKDD1B,1,train,3.412767,0.0011431277,0.10664285,3309.6355701038738,21.49638596763606,174.0881696237911,2.425853,0.0026450201,0.08749546,0.0,0.0028089887640449437,0.0,,,7
991,ZNF821,0,train,3.5380073,0.0022248148,0.11054035,3323.809913937146,21.571598487152325,174.83582579485474,2.7460172,0.0020756088,0.09906662,0.0,0.0028089887640449437,0.0,,,6
992,GRID1,1,train,3.0826426,0.0014430581,0.09632178,3329.451523731796,21.849676861874617,175.10261891700364,2.5917053,0.0025552458,0.0934852,0.0,0.016853932584269662,0.0,,,5
993,CSTF3,0,train,3.3491857,0.0014633082,0.10465181,3311.159662647154,21.650487198728374,174.1504708367386,2.3980594,0.0027686171,0.08648822,0.0,0.0,0.0,,,5
994,GXYLT1,0,train,5.332828,0.0020841225,0.16663784,3311.467814355795,21.629916230168984,174.16948447886978,2.2843037,0.0029963602,0.08237323,0.0,0.0028089887640449437,0.0,,,6
995,TP53INP1,1,train,3.1142855,0.0015087327,0.097309716,3312.808657880959,21.747476014629605,174.22646084055117,2.6781065,0.0024425026,0.09660698,0.0,0.0,0.0,,,8
996,ZBED4,0,train,2.7671847,0.0011820209,0.08646645,3309.8115645676107,21.75165520256922,174.06585920651142,2.626872,0.0024500347,0.094757415,0.0,0.0028089887640449437,0.0,,,5
997,GRB10,1,train,4.0177608,0.0017337538,0.12554304,3363.140087099973,22.241710628268905,176.85295335441515,2.573978,0.003255543,0.09282335,0.0,0.011235955056179775,0.0,,,5
998,TMEM52B,0,train,3.2497416,0.0010157058,0.101549335,3318.962768767541,21.182291048367716,174.62464090205043,2.7342033,0.0018638835,0.098644465,0.0,0.047752808988764044,0.0,,,7
999,ZC3H6,0,train,3.6167665,0.0018651767,0.11300855,3318.186414095689,22.03360335816293,174.4777948083105,2.3623219,0.0028663196,0.085194744,0.0,0.0028089887640449437,0.0,,,5
1000,BMF,1,train,3.4665642,0.002002866,0.10831159,3357.15615808361,22.24807733641896,176.53250072601898,2.5661802,0.0031059582,0.09254695,0.0,0.014044943820224719,0.0,,,3
1001,VPS33B,1,train,2.841559,0.0003151514,0.08879816,3387.000649739005,21.781216640574996,178.18434608480285,2.6697834,0.0031158205,0.09628712,0.0,0.03651685393258427,0.0,,,6
1002,SCN2A,1,train,3.1051877,0.0010458239,0.097031474,3318.3283661345035,21.995196586014714,174.49022362391773,2.5310936,0.002634613,0.09129496,0.0,0.0,0.0,,,5
1003,HDAC4,1,train,2.873116,0.001195037,0.08977693,3332.9794155720588,22.01876244309758,175.26988630696394,2.456492,0.0032299608,0.08858215,0.0,0.008426966292134831,0.0,,,5
1004,KIF2A,0,train,3.1844385,0.0014903967,0.09950254,3317.1394433972982,22.114758564669497,174.4115936226164,2.9906423,0.002064706,0.10789576,0.0,0.0,0.0,,,5
1005,ZYG11B,0,train,2.159232,-2.7634203e-05,0.06747599,3319.1117744131284,21.882624580399778,174.5462225492562,2.5180905,0.0028492343,0.09081908,0.0,0.0028089887640449437,0.0,,,6
1006,PPARG,1,train,3.2454827,0.0017399528,0.10140641,3326.1738198951975,21.823905779678284,174.93076945823643,2.5641148,0.002672241,0.092485934,0.0,0.025280898876404494,0.0,,,5
1007,QSOX1,0,train,2.9950204,0.0016163848,0.09358043,3310.3313206821517,21.821446036269062,174.08488640487306,2.576569,0.0024698528,0.09294112,0.0,0.0056179775280898875,0.0,,,5
1008,ZNF827,0,train,3.3917997,0.00078054867,0.105990864,3381.4863297043257,22.416842207878155,177.81092821022307,2.581831,0.0032378042,0.09310752,0.0,0.03089887640449438,0.0,,,6
1009,CLCA4,0,train,2.757393,0.0015007026,0.08615547,3312.75729702919,21.549825595918268,174.24827546577654,2.57856,0.0024900644,0.093012445,0.0,0.0056179775280898875,0.0,,,5
1010,ACVR2A,1,train,4.1146803,0.0015818926,0.12857403,3444.4491474715933,22.775693559948728,181.12911513316823,2.797691,0.003729651,0.100884065,0.0,0.02247191011235955,0.0,,,6
1011,SARDH,1,train,3.736145,0.0019768064,0.11673781,3312.8169191052566,21.682060878702565,174.23505490650118,2.6317458,0.0023026883,0.09493701,0.0,0.0028089887640449437,0.0,,,5
1012,PRKN,1,train,4.0339065,0.0019848575,0.12604395,3312.9918724072672,22.0614773308797,174.19676673231348,2.5667071,0.002772724,0.09257655,0.0,0.0,0.0,,,4
1013,SERGEF,0,train,5.094802,0.0014814436,0.15920568,3320.3051837495245,21.521618435947442,174.6548314407903,2.5241704,0.0024921265,0.09104905,0.0,0.0028089887640449437,0.0,,,6
1014,LRRIQ1,0,train,3.3404245,0.0014633771,0.104378015,3332.2234090814623,22.184024938940958,175.2086575110019,2.6042771,0.003036661,0.09392468,0.0,0.011235955056179775,0.0,,,6
1015,NOP14,0,train,5.18331,0.001562458,0.1619709,3320.712120625663,21.814125454809343,174.64027415749572,2.5416,0.002719082,0.09167177,0.0,0.0056179775280898875,0.0,,,5
1016,BEND3,1,train,4.0791073,0.0011923065,0.12746651,3311.15085860781,21.689025348046865,174.14520520344084,2.5593681,0.002494884,0.09231954,0.0,0.0,0.0,,,5
1017,ARHGAP15,0,train,3.6595144,0.0016120523,0.11434846,3310.516990539051,21.45417731813959,174.14044482719203,2.3758523,0.0025228495,0.08569405,0.0,0.008426966292134831,0.0,,,8
1018,CEP192,1,train,3.460471,0.0017688416,0.10812525,3341.0723955538942,21.370009685057042,175.7822614800445,2.5846636,0.0022258367,0.09323945,0.0,0.019662921348314606,0.0,,,6
1019,JAG1,1,train,3.4388235,0.0017855844,0.1074484,3315.889747599362,21.966072768614662,174.36362499333546,2.6621196,0.00280167,0.0960201,0.0,0.0,0.0,,,4
1020,CLK4,0,train,4.791455,0.0016091522,0.14972432,3314.7894971711507,21.395356846420032,174.3758241870392,2.549802,0.002233832,0.091980934,0.0,0.014044943820224719,0.0,,,4
1021,TNFAIP3,1,train,3.957013,0.0018387884,0.12364297,3334.5100229338204,21.75903826198711,175.38406368931507,2.6011527,0.002768961,0.09382016,0.0,0.0028089887640449437,0.0,,,7
1022,EPB41L4A,1,train,3.5615225,0.0011400725,0.111291744,3349.782432969366,22.187546719626713,176.14623086406192,2.5030673,0.0030202328,0.090271145,0.0,0.0056179775280898875,0.0,,,8
1023,TBL2,1,train,3.6355808,0.0005830667,0.11361041,3311.026366415509,21.530131775681706,174.15827280088587,2.4105816,0.0025767006,0.0869462,0.0,0.0028089887640449437,0.0,,,4
1024,IRS1,1,train,3.591381,0.002469673,0.11220347,3380.81305094666,22.341490060758243,177.78444742802995,2.5690782,0.003224109,0.092647545,0.0,0.0,0.0,,,4
1025,ZC3H12B,0,train,3.5407069,0.0015108988,0.11063677,3349.384702607302,21.901036898737807,176.1608413226742,2.6073914,0.0028499104,0.094042964,0.0,0.0056179775280898875,0.0,,,7
1026,C1ORF174,0,train,3.824253,0.0004745433,0.11950696,3316.4425126012843,21.904656477622186,174.40087784016666,2.458641,0.0027911987,0.08867465,0.0,0.008426966292134831,0.0,,,8
1027,CTRB2,1,train,2.735862,0.00041465607,0.08549469,3315.8910132889964,21.191954240583257,174.45947015619575,2.5807843,0.0023062858,0.09309746,0.0,0.047752808988764044,0.0,,,5
1028,RSPO3,1,train,4.1526775,0.001321989,0.12976445,3325.570026788948,21.379355655155535,174.9534179183494,2.4763136,0.0025037287,0.08932119,0.0,0.008426966292134831,0.0,,,5
1029,ERBB4,1,train,4.5770917,0.0024645687,0.1430129,3329.1607802818667,21.64732446325085,175.11222349741624,2.7985585,0.0020711974,0.100963034,0.0,0.0028089887640449437,0.0,,,5
1030,FAM53A,1,train,4.4851985,0.0023994774,0.1401419,3325.6750770158965,21.167177601576597,174.98482381043658,2.822553,0.0018512745,0.101833284,0.0,0.06179775280898876,0.0,,,6
1031,ILVBL,0,train,3.3030818,0.0011757101,0.10321462,3312.5875904037175,21.75207442642011,174.2140792695082,2.32807,0.0029741523,0.08395432,0.0,0.011235955056179775,0.0,,,5
1032,SINHCAF,1,train,3.44013,0.0007745677,0.10750127,3349.84160264489,21.6894630120265,176.21141448669832,2.5097816,0.0031014837,0.09051082,0.0,0.025280898876404494,0.0,,,7
1033,REV3L,1,train,3.1053975,0.00037243558,0.097042955,3320.5079732036584,21.922268436347725,174.61582740581954,2.512055,0.0027877835,0.090603106,0.0,0.0028089887640449437,0.0,,,5
1034,BCL2L11,1,train,3.8550878,0.0015834093,0.12046109,3310.8982899058096,21.590900295321752,174.1439095800451,2.5426574,0.0025638156,0.09171442,0.0,0.0028089887640449437,0.0,,,7
1035,RPTN,0,train,2.4904032,0.0010081251,0.07781857,3318.350681008719,21.252647970426885,174.58341206791695,2.6260867,0.002259833,0.0947338,0.0,0.025280898876404494,0.0,,,4
1036,PXMP4,1,train,3.1986988,0.0008599876,0.09995564,3356.6322668497855,22.182766334909466,176.51273493326653,2.5835018,0.002952995,0.09317731,0.0,0.0056179775280898875,0.0,,,5
1037,SOCS2,1,train,3.2167158,0.00074474583,0.1005196,3448.959033807983,21.54937568329143,181.51980659263927,2.5060196,0.0030345262,0.09037726,0.0,0.033707865168539325,0.0,,,5
1038,DYRK2,1,train,2.9014058,0.00092168746,0.090664245,3308.8851650948764,21.629771244238476,174.03157002711995,2.365121,0.002605399,0.08530416,0.0,0.0056179775280898875,0.0,,,5
1039,ALDH16A1,0,train,3.7883148,0.0010015846,0.1183806,3313.5624639107828,21.661411547766754,174.27744120933485,2.5710814,0.00239924,0.09274488,0.0,0.008426966292134831,0.0,,,8
1040,BBX,0,train,3.388499,0.0013017396,0.10588259,3312.0072185938593,21.570057352480664,174.20571456014682,2.7523222,0.0019817583,0.09929609,0.0,0.0056179775280898875,0.0,,,3
1041,PTPRM,1,train,3.198771,0.0012643002,0.09995359,3315.9282573083537,21.98609710396421,174.3631583613081,2.60527,0.002687499,0.093971156,0.0,0.0028089887640449437,0.0,,,5
1042,DYNC2I1,0,train,3.2396796,0.0014590691,0.10122947,3359.7600348762544,22.315526502239003,176.6630898362758,2.6277428,0.0032695692,0.09476411,0.0,0.011235955056179775,0.0,,,7
1043,HTR1E,0,train,2.712324,0.0008182891,0.084756166,3352.2891736278625,22.10010299546751,176.2911209737178,2.5613115,0.0031407636,0.09236998,0.0,0.0028089887640449437,0.0,,,5
1044,RNLS,1,train,4.2554717,0.0016615903,0.1329731,3311.1891542135704,21.917311910817247,174.11866681195448,2.4659455,0.0028206967,0.088937424,0.0,0.0028089887640449437,0.0,,,4
1045,RPTOR,1,train,3.7447996,0.0008352534,0.11702199,3313.618909451705,21.396966435169848,174.31312017201196,2.371245,0.0028886907,0.085516155,0.0,0.02247191011235955,0.0,,,5
1046,DZIP3,0,train,3.4085832,0.0015794907,0.1065065,3361.1255199552706,21.6286523147166,176.82140786105762,2.6281266,0.0029555315,0.09478828,0.0,0.03089887640449438,0.0,,,5
1047,MAGEB6,0,train,5.024411,0.0015906397,0.15700477,3311.759607009842,21.867180941070092,174.1554411286611,2.695083,0.0023904124,0.09722105,0.0,0.0,0.0,,,6
1048,PACRG,1,train,3.0125844,0.0013653694,0.09413336,3424.8872701770633,22.688873260426632,180.0950854048288,2.6070013,0.0036602106,0.094000824,0.0,0.019662921348314606,0.0,,,5
1049,GHDC,0,train,3.2071607,0.0014509159,0.10021327,3315.4760852482286,21.77147007072514,174.36593617243003,2.6185222,0.0025651446,0.09445296,0.0,0.0,0.0,,,4
1050,FAM184A,0,train,4.469868,0.0017440272,0.13967249,3337.1102846629383,22.168112941707307,175.47173713352677,2.3215938,0.003394071,0.08370452,0.0,0.008426966292134831,0.0,,,7
1051,TNIP1,1,train,5.658754,0.0016647498,0.17682824,3342.2204496397303,21.26573577830052,175.85619694583224,2.6912363,0.0018419317,0.097094156,0.0,0.02247191011235955,0.0,,,5
1052,PTEN,1,train,2.6055143,0.0007437172,0.081418924,3311.91318809466,21.87610426015238,174.16252421753666,2.5721915,0.0025639231,0.09278055,0.0,0.0,0.0,,,4
1053,RAB11FIP4,1,train,2.8228114,0.0011717569,0.08820507,3317.562540502155,21.999870290175178,174.44872433211032,2.5993369,0.0027598196,0.09375487,0.0,0.0028089887640449437,0.0,,,9
1054,IGF2BP3,1,train,2.7174456,0.0012930194,0.084910326,3350.847987710093,22.16070327818673,176.2065293167936,2.5163603,0.0030769513,0.09074918,0.0,0.011235955056179775,0.0,,,7
1055,RRP8,0,train,4.3409424,0.0015366946,0.13564576,3312.5601730051935,21.897957521082137,174.19433795946347,2.6717448,0.0024586187,0.09637694,0.0,0.0,0.0,,,4
1056,BIVM,0,train,3.964067,0.0017860711,0.1238642,3352.4786779915544,22.34268213134788,176.27066543945898,2.5779407,0.0033709176,0.09296233,0.0,0.02247191011235955,0.0,,,4
1057,RNASE8,0,train,4.575318,0.0016645151,0.14296901,3312.3371444907048,21.76546327234603,174.19903023031713,2.4727833,0.0027790198,0.0891856,0.0,0.0056179775280898875,0.0,,,6
1058,TRIM66,1,train,3.5291688,0.001430464,0.11027724,3352.6253794432855,21.46585659211943,176.38742301434309,2.7993226,0.0016719365,0.100998014,0.0,0.008426966292134831,0.0,,,6
1059,CFAP96,0,train,3.3275871,0.0013074641,0.10397887,3311.752027256617,21.70965852787441,174.17474265667707,2.2953088,0.0030318007,0.08276931,0.0,0.008426966292134831,0.0,,,6
1060,BRD3,1,train,3.6433265,0.0017523902,0.11384046,3318.624793107899,21.560772629815425,174.56026530243065,2.6085868,0.0020706234,0.094106495,0.0,0.0,0.0,,,4
1061,CTRB1,1,train,3.3695827,0.0015111375,0.105288625,3319.93863188791,22.189229350699918,174.55168645845254,2.597408,0.0029365362,0.093679875,0.0,0.0056179775280898875,0.0,,,5
1062,ZNF264,0,train,3.8366528,0.001356759,0.11988771,3309.9531664722253,21.615410047479603,174.09039306999242,2.4531896,0.0026029227,0.08848359,0.0,0.0028089887640449437,0.0,,,6
1063,SLC45A4,0,train,4.300035,0.0015182483,0.13436754,3311.8684790656575,21.83610168255347,174.1651560467979,2.4716618,0.0026308193,0.08914961,0.0,0.0028089887640449437,0.0,,,7
1064,PELO,1,train,3.5516634,0.0012227736,0.11098272,3344.7963035116463,22.33457307580527,175.861265137656,2.5919704,0.002760712,0.093488924,0.0,0.011235955056179775,0.0,,,4
1065,EXO5,0,train,3.6435046,0.0021970982,0.113838315,3312.1255298397036,21.83331542162298,174.17923564017073,2.5876954,0.002706946,0.09333617,0.0,0.008426966292134831,0.0,,,4
1066,SOX18,0,train,4.17848,0.0008415326,0.1305748,3341.298397377165,21.229590344780068,175.81134056768448,2.2324004,0.0031254853,0.08049415,0.0,0.042134831460674156,0.0,,,5
1067,GGNBP2,1,train,3.2513762,0.001072858,0.10159985,3357.953711404851,22.112854731620914,176.5920904146503,2.6006935,0.0030468367,0.09379497,0.0,0.02247191011235955,0.0,,,6
1068,MDH1B,0,train,3.9116096,0.0013146135,0.12223074,3337.280206762127,21.500704528360334,175.56383801134461,2.3661792,0.0029502914,0.08533116,0.0,0.03651685393258427,0.0,,,5
1069,OR11L1,0,train,4.556605,0.0020737506,0.14237879,3312.8120638960377,21.867120385211585,174.21166667717245,2.568374,0.0025497328,0.09264313,0.0,0.0056179775280898875,0.0,,,6
1070,MRAS,1,train,2.599591,0.00055820204,0.0812353,3330.29289786328,22.105445272123546,175.1154605671764,2.593032,0.0027058555,0.09352885,0.0,0.0056179775280898875,0.0,,,4
1071,FN3K,1,train,4.31353,0.001011285,0.13479404,3331.151309285753,22.179219514407368,175.15199110939673,2.5114377,0.0030946396,0.09057085,0.0,0.0056179775280898875,0.0,,,4
1072,ACVR1C,1,train,4.9598765,0.0012366634,0.15499122,3362.371593620314,22.424861660403597,176.78876686481368,2.6103814,0.0031495725,0.09414135,0.0,0.011235955056179775,0.0013020833333333333,,,6
1073,VWA5B1,1,train,3.397382,0.0012667226,0.106160626,3313.17849347297,21.845008384741675,174.23401355179385,2.6454306,0.0024830555,0.09542645,0.0,0.0028089887640449437,0.0,,,6
1074,NFATC1,1,train,2.7464166,0.000972377,0.085820004,3317.534950654878,21.408241659955785,174.5208431268453,2.4013855,0.002950724,0.08660229,0.0,0.0056179775280898875,0.0,,,6
1075,PAX2,1,train,3.2321117,0.0008237618,0.10100014,3334.468087476637,21.73135403069119,175.38525654624107,2.5740397,0.0026118604,0.09284593,0.0,0.014044943820224719,0.0,,,4
1076,SCTR,1,train,3.4240158,0.0014517377,0.10699065,3328.908591920395,21.89081138721759,175.06848178132398,2.5733826,0.0028333983,0.09281571,0.0,0.0028089887640449437,0.0,,,4
1077,GRM7,0,train,3.2092946,0.0015921744,0.10027782,3334.8633784706685,22.130733448739946,175.35642563304708,2.5287194,0.002791085,0.091204606,0.0,0.0056179775280898875,0.0,,,4
1078,APBB1,0,train,4.700469,0.0020274706,0.14687568,3378.6733316475015,22.763370667967568,177.6165908450951,2.6854985,0.0033034422,0.09684826,0.0,0.0056179775280898875,0.0,,,5
1079,ZNF800,1,train,3.9091358,0.0012246484,0.122154355,3317.2391317756665,21.367050793754338,174.51009557865376,2.5692067,0.0026297097,0.09267096,0.0,0.025280898876404494,0.0,,,6
1080,NR1H4,1,train,2.417797,0.00062867434,0.07555355,3377.264284191655,21.159317774724137,177.73960635759423,2.6492236,0.0019574137,0.095575586,0.0,0.07303370786516854,0.0,,,5
1081,SLC28A2,0,train,4.8113694,0.0020085587,0.15034185,3332.0272495305962,21.26600130240493,175.31197833953277,2.2678065,0.0027081904,0.08178759,0.0,0.028089887640449437,0.0,,,7
1082,GCK,1,train,3.568063,0.0022817287,0.11147862,3313.0080292426774,21.941095340897043,174.21283355160725,2.5688584,0.0026235003,0.09265856,0.0,0.0028089887640449437,0.0,,,3
1083,NFIB,1,train,4.7196,0.0017259244,0.14747737,3326.662874346566,21.76700496062658,174.96397853824374,2.4442034,0.0031655915,0.08814077,0.0,0.0056179775280898875,0.0,,,4
