target_id,target_symbol,target_name,prio_geneticConstraint,prio_hasHighQualityChemicalProbes,prio_hasLigand,prio_hasPocket,prio_hasSafetyEvent,prio_hasSmallMoleculeBinder,prio_isInMembrane,prio_isSecreted,prio_maxClinicalStage,prio_mouseKOScore,prio_mouseOrthologMaxIdentityPercentage,prio_paralogMaxIdentityPercentage,prio_tissueDistribution,prio_tissueSpecificity,prio_geneEssentiality,prio_isCancerDriverGene,prio_hasTEP
ENSG00000132437,DDC,dopa decarboxylase,-0.0798676227247655,,0.0,1.0,255.0,0.0,0.0,0.0,1.0,-0.9093723596466546,0.4583350000000002,0.0,0.0,0.5,0.0,,
ENSG00000165521,EML5,EMAP like 5,-0.6142305570877,,0.0,0.0,,0.0,0.0,0.0,,,0.7900849999999998,-0.3525549999999999,0.5,0.5,0.0,,
ENSG00000101417,PXMP4,peroxisomal membrane protein 4,0.2404853833425262,,0.0,0.0,,0.0,0.0,0.0,,,0.0330199999999997,,-1.0,-1.0,0.0,,
ENSG00000159199,ATP5MC1,ATP synthase membrane subunit c locus 1,-0.4060672917815775,,0.0,0.0,,0.0,0.0,0.0,,,,-0.3014700000000001,-1.0,0.5,0.0,,
ENSG00000198625,MDM4,MDM4 regulator of p53,-0.9813568670711528,,1.0,0.0,,1.0,0.0,0.0,,-0.911465487004264,0.2040799999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000150867,PIP4K2A,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,-0.5413127413127413,1.0,1.0,0.0,,1.0,1.0,0.0,,,0.90148,-0.4396550000000001,-1.0,0.5,0.0,,
ENSG00000158497,HMHB1,histocompatibility minor HB-1,0.9460562603419748,,0.0,0.0,,0.0,,,,,,,0.5,0.5,0.0,,
ENSG00000155324,GRAMD2B,GRAM domain containing 2B,0.419746276889134,,0.0,0.0,,0.0,0.0,0.0,,-0.2157257750036675,0.09722,0.0,-1.0,-1.0,0.0,,
ENSG00000184305,CCSER1,coiled-coil serine rich protein 1,-0.580253723110866,,0.0,0.0,,0.0,,,,,0.0,0.0,0.5,0.5,0.0,,
ENSG00000112782,CLIC5,chloride intracellular channel 5,0.4305570876999449,,0.0,0.0,,0.0,1.0,0.0,,-0.8975359032192484,0.6414349999999999,-0.35259,0.0,0.5,0.0,,
ENSG00000087299,L2HGDH,L-2-hydroxyglutarate dehydrogenase,-0.1676778819635962,,0.0,0.0,,0.0,0.0,0.0,,-0.3114180081003065,0.1252699999999997,0.0,-1.0,0.5,0.0,,
ENSG00000152620,NADK2,"NAD kinase 2, mitochondrial",-0.0721456150027578,,0.0,0.0,,0.0,0.0,0.0,,-0.9225497137614288,0.6153849999999998,,-1.0,1.0,0.0,,
ENSG00000128849,CGNL1,cingulin like 1,0.2114726971869829,,0.0,0.0,,0.0,0.0,0.0,,-0.1528751614675486,0.1282649999999996,0.0,0.0,0.5,0.0,,
ENSG00000187676,B3GLCT,beta 3-glucosyltransferase,0.2460011031439601,,0.0,0.0,,0.0,0.0,0.0,,-0.2509967202633217,0.1767049999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000075891,PAX2,paired box 2,-0.7383342526199669,,0.0,0.0,,0.0,0.0,0.0,,-0.942100459494868,0.9619300000000004,-0.27665,0.5,0.75,0.0,,
ENSG00000198162,MAN1A2,mannosidase alpha class 1A member 2,-0.660672917815775,,0.0,0.0,,0.0,0.0,0.0,,-0.7333042377009641,0.72699,-0.0483624999999999,-1.0,-1.0,0.0,,
ENSG00000163898,LIPH,lipase H,-0.2678433535576392,,0.0,0.0,,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.5,0.0,,
ENSG00000161040,FBXL13,F-box and leucine rich repeat protein 13,-0.1516822945394373,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.5,0.5,0.0,,
ENSG00000188263,IL17REL,interleukin 17 receptor E like,0.3027027027027027,,0.0,0.0,,0.0,0.0,1.0,,,,,0.5,0.75,0.0,,
ENSG00000158816,VWA5B1,von Willebrand factor A domain containing 5B1,0.3620518477661334,,0.0,0.0,,0.0,1.0,1.0,,,0.0,0.0,0.5,0.5,,,
ENSG00000144712,CAND2,cullin associated and neddylation dissociated 2 (putative),-0.2619966905681191,,0.0,0.0,,0.0,0.0,0.0,,-0.074237284492753,0.5267000000000003,-0.0635125,0.0,0.5,0.0,,
ENSG00000121989,ACVR2A,activin A receptor type 2A,-0.942746828461114,,1.0,0.0,,1.0,0.0,0.0,1.0,-0.7706296326727491,0.9805050000000002,-0.1861599999999999,-1.0,-1.0,0.0,255.0,
ENSG00000162631,NTNG1,netrin G1,-0.746607832322118,,0.0,0.0,,0.0,1.0,0.0,,,0.81447,0.0,0.0,0.5,0.0,,
ENSG00000128805,ARHGAP22,Rho GTPase activating protein 22,0.3021511307225593,,0.0,0.0,,0.0,1.0,0.0,,-0.0114538181983597,0.1404000000000003,0.0,0.0,1.0,0.0,,
ENSG00000118946,PCDH17,protocadherin 17,-0.7666850523993382,,0.0,0.0,,0.0,1.0,0.0,,,0.9050899999999998,0.0,0.0,0.5,0.0,,
ENSG00000186009,ATP4B,ATPase H+/K+ transporting subunit beta,0.133811362382791,,0.0,0.0,,0.0,1.0,0.0,1.0,-0.0598972516488449,0.1752600000000001,0.0,0.5,1.0,0.0,,
ENSG00000118257,NRP2,neuropilin 2,-0.6180915609487039,,0.0,0.0,,0.0,1.0,1.0,,-0.864733394621624,0.7300199999999997,0.0,-1.0,0.5,0.0,,
ENSG00000167037,SGSM1,small G protein signaling modulator 1,-0.4738003309431881,,0.0,0.0,,0.0,0.0,0.0,,-0.0154702689040614,0.6980800000000003,0.0,0.0,0.5,0.0,,
ENSG00000077232,DNAJC10,DnaJ heat shock protein family (Hsp40) member C10,0.1943739658025371,,0.0,0.0,,0.0,0.0,0.0,,-0.0590170502395667,0.5145000000000003,0.0,-1.0,0.5,0.0,,
ENSG00000104976,SNAPC2,small nuclear RNA activating complex polypeptide 2,0.8330943188086046,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,-1.0,-1.0,-1.0,,
ENSG00000123610,TNFAIP6,TNF alpha induced protein 6,0.5661334804191946,,0.0,0.0,,0.0,0.0,1.0,,-0.0310011201828228,0.5126350000000002,0.0,0.0,1.0,0.0,,
ENSG00000149090,PAMR1,peptidase domain containing associated with muscle regeneration 1,0.4822945394373965,,0.0,0.0,,0.0,0.0,1.0,,-0.2324989359228255,0.5069450000000003,0.0,0.0,-1.0,0.0,,
ENSG00000221914,PPP2R2A,protein phosphatase 2 regulatory subunit Balpha,-0.8337562051847767,,0.0,0.0,,1.0,0.0,0.0,,-0.1243075626310072,1.0,-0.7035799999999999,-1.0,-1.0,0.0,,
ENSG00000197959,DNM3,dynamin 3,-0.4511858797573083,,0.0,1.0,,0.0,0.0,0.0,,,0.8841250000000003,-0.5075324999999999,0.0,0.5,0.0,,
ENSG00000105792,CFAP69,cilia and flagella associated protein 69,0.0532818532818533,,0.0,0.0,,0.0,0.0,0.0,,-0.5871039360217397,0.1976599999999997,,0.0,0.5,0.0,,
ENSG00000079689,SCGN,"secretagogin, EF-hand calcium binding protein",0.5855488141202427,,0.0,0.0,,0.0,0.0,0.0,,-0.5756594462782788,0.2391300000000001,0.0,0.0,0.5,0.0,,
ENSG00000103257,SLC7A5,solute carrier family 7 member 5,-0.5571980143408715,,1.0,0.0,255.0,1.0,1.0,0.0,,0.0,0.5956600000000002,0.0,-1.0,0.5,0.0,,
ENSG00000169129,AFAP1L2,actin filament associated protein 1 like 2,-0.5621621621621622,,0.0,0.0,,0.0,1.0,0.0,,-0.8108242861129147,0.1748150000000002,0.0,0.0,0.5,0.0,,
ENSG00000196275,GTF2IRD2,GTF2I repeat domain containing 2,-0.1696635410921125,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,-0.98156,-1.0,-1.0,,,
ENSG00000143776,CDC42BPA,CDC42 binding protein kinase alpha,-0.726199669056812,,1.0,0.0,,1.0,1.0,0.0,,,0.7092350000000003,-0.0165324999999999,-1.0,-1.0,0.0,,
ENSG00000171873,ADRA1D,adrenoceptor alpha 1D,0.8319911748483177,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,-0.8228558891683743,0.2569949999999998,0.0,0.0,0.5,0.0,,
ENSG00000173482,PTPRM,protein tyrosine phosphatase receptor type M,-0.8592388306674021,,0.0,0.0,255.0,1.0,1.0,0.0,,-0.7069835791535952,0.8634799999999998,-0.1177475000000001,-1.0,-1.0,0.0,,
ENSG00000184384,MAML2,mastermind like transcriptional coactivator 2,-0.880419194704909,,0.0,0.0,,0.0,0.0,0.0,,-0.0537322466794323,0.1825249999999997,0.0,-1.0,-1.0,0.0,,
ENSG00000154822,PLCL2,phospholipase C like 2,-0.9962493105350247,,0.0,0.0,,0.0,0.0,0.0,,-0.1783658872723123,0.8402850000000001,-0.0483575,0.0,0.5,0.0,,
ENSG00000144749,LRIG1,leucine rich repeats and immunoglobulin like domains 1,-0.5095421952564809,,0.0,0.0,,0.0,0.0,0.0,,-0.6576125514194955,0.1674300000000002,0.0,-1.0,0.5,0.0,,
ENSG00000173281,PPP1R3B,protein phosphatase 1 regulatory subunit 3B,-0.1038058466629895,,0.0,0.0,,0.0,0.0,0.0,,-0.166087170367884,0.4736849999999997,0.0,-1.0,0.5,0.0,,
ENSG00000047188,YTHDC2,YTH N6-methyladenosine RNA binding protein C2,-0.8654164368450082,,0.0,0.0,,0.0,0.0,0.0,,-0.4910796545181797,0.8496499999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000187416,LHFPL3,LHFPL tetraspan subfamily member 3,-0.6346387203530061,,0.0,0.0,,0.0,0.0,0.0,,,0.7033900000000003,-0.3008475,0.5,0.75,,,
ENSG00000184985,SORCS2,sortilin related VPS10 domain containing receptor 2,0.0146718146718147,,0.0,0.0,,0.0,0.0,0.0,,-0.2690870929787825,0.3011200000000002,0.0,0.0,0.5,0.0,,
ENSG00000147324,MFHAS1,multifunctional ROCO family signaling regulator 1,-0.1887479316050744,,0.0,0.0,,0.0,0.0,0.0,,,0.7195799999999999,0.0,-1.0,-1.0,0.0,,
ENSG00000175105,ZNF654,zinc finger protein 654,-0.8816326530612245,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.3883000000000002,0.0,-1.0,-1.0,0.0,,
ENSG00000103351,CLUAP1,clusterin associated protein 1,0.4276889134031991,,0.0,0.0,,0.0,0.0,0.0,,-0.8086177130001482,0.491525,,-1.0,-1.0,0.0,,
ENSG00000168675,LDLRAD4,low density lipoprotein receptor class A domain containing 4,-0.4830667402095974,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5098050000000001,0.0,0.0,0.5,0.0,,
ENSG00000293584,ENSG00000293584,novel protein,,,,,255.0,,,,,,,,,,,,
ENSG00000158805,ZNF276,zinc finger protein 276,0.3279646993932708,,0.0,0.0,,0.0,1.0,0.0,,0.0,0.0309449999999998,0.0,-1.0,-1.0,0.0,,
ENSG00000186889,TMEM17,transmembrane protein 17,0.5055708769994485,,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,-1.0,0.0,,
ENSG00000144218,AFF3,ALF transcription elongation factor 3,-0.8734693877551021,,0.0,0.0,,0.0,0.0,0.0,,-0.6906033536191075,0.4086449999999999,0.0,0.0,-1.0,0.0,,
ENSG00000073614,KDM5A,lysine demethylase 5A,-0.9098731384445672,,1.0,0.0,,1.0,0.0,0.0,,-0.6998607571435989,0.8343200000000003,0.0,-1.0,0.5,0.0,,
ENSG00000158125,XDH,xanthine dehydrogenase,0.037065637065637,0.0,1.0,1.0,255.0,1.0,0.0,0.0,1.0,-0.8269017135145476,0.463615,0.0,0.0,0.75,0.0,,
ENSG00000139915,MDGA2,MAM domain containing glycosylphosphatidylinositol anchor 2,-0.8366243794815224,,0.0,0.0,255.0,0.0,1.0,0.0,,-0.7231373240587077,0.85366,0.0,0.5,0.75,0.0,,
ENSG00000196504,PRPF40A,pre-mRNA processing factor 40A,-0.7517926089354661,,0.0,0.0,,0.0,0.0,0.0,,-0.126127584265237,0.609055,0.0,-1.0,-1.0,-1.0,,
ENSG00000169783,LINGO1,leucine rich repeat and Ig domain containing 1,-0.6314396028681744,,0.0,0.0,,0.0,1.0,0.0,0.2,0.0,0.919355,0.0,0.0,1.0,0.0,,
ENSG00000117154,IGSF21,immunoglobin superfamily member 21,-0.18996138996139,,0.0,0.0,,0.0,0.0,0.0,,,0.7109200000000001,0.0,0.0,1.0,0.0,,
ENSG00000138829,FBN2,fibrillin 2,-0.8769994484280199,,0.0,0.0,,0.0,0.0,1.0,,-0.9129901742776292,0.8162750000000003,-0.1904199999999999,0.5,1.0,0.0,,
ENSG00000105662,CRTC1,CREB regulated transcription coactivator 1,-0.7750689464975179,,0.0,0.0,,0.0,1.0,0.0,,-0.3362595260440079,0.5110399999999998,0.0,-1.0,0.5,0.0,255.0,
ENSG00000212993,POU5F1B,POU class 5 homeobox 1B,0.5035852178709321,,0.0,0.0,,0.0,0.0,0.0,,,0.0529249999999997,-0.9025075,0.5,0.5,0.0,,
ENSG00000004534,RBM6,RNA binding motif protein 6,-0.9482625482625484,,0.0,0.0,,0.0,0.0,0.0,,-0.189072830260451,0.4434550000000001,0.0,-1.0,-1.0,0.0,,
ENSG00000113231,PDE8B,phosphodiesterase 8B,-0.8454495311638168,,1.0,0.0,,1.0,0.0,0.0,1.0,-0.1250770947412433,0.6836150000000003,-0.0310724999999999,0.0,1.0,0.0,,
ENSG00000172817,CYP7B1,cytochrome P450 family 7 subfamily B member 1,-0.1376723662437948,,0.0,0.0,,0.0,0.0,0.0,,-0.5994590349437992,0.0,0.0,0.0,-1.0,0.0,,
ENSG00000156219,ART3,ADP-ribosyltransferase 3 (inactive),0.5866519580805296,,0.0,0.0,,0.0,1.0,0.0,,,0.0,0.0,0.0,0.75,0.0,,
ENSG00000137869,CYP19A1,cytochrome P450 family 19 subfamily A member 1,-0.2971869829012686,1.0,1.0,0.0,255.0,1.0,0.0,0.0,1.0,-0.9635524742637774,0.0,0.0,0.0,1.0,0.0,,
ENSG00000143368,SF3B4,splicing factor 3b subunit 4,-0.9172642029784888,,0.0,0.0,,0.0,0.0,0.0,,-0.600945385945087,0.976415,0.0,-1.0,-1.0,-1.0,,
ENSG00000184381,PLA2G6,phospholipase A2 group VI,0.0070601213458356,,1.0,0.0,,1.0,1.0,0.0,,-0.7344818824202806,0.4913150000000001,0.0,-1.0,-1.0,0.0,,
